Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
1342	Spectrogram 1	1	775.329265841	775.351625602	21942.857	24960.000										1
1343	Waveform 1	1	775.591749987	775.635497344	21394.286	30445.714										3
1343	Spectrogram 1	1	775.591749987	775.635497344	21394.286	30445.714										3
1344	Waveform 1	1	775.998114331	776.051583323	20845.714	26880.000										3
1344	Spectrogram 1	1	775.998114331	776.051583323	20845.714	26880.000										3
1345	Waveform 1	1	776.211990301	776.231433571	22765.714	26057.143										1
1345	Spectrogram 1	1	776.211990301	776.231433571	22765.714	26057.143										1
1346	Waveform 1	1	776.546414809	776.586273513	22491.429	27977.143										3
1346	Spectrogram 1	1	776.546414809	776.586273513	22491.429	27977.143										3
1347	Waveform 1	1	776.727237221	776.770012415	23588.571	29348.571										3
1347	Spectrogram 1	1	776.727237221	776.770012415	23588.571	29348.571										3
1348	Waveform 1	1	777.020830599	777.058744975	23040.000	29074.286										3
1348	Spectrogram 1	1	777.020830599	777.058744975	23040.000	29074.286										3
1349	Waveform 1	1	777.201653010	777.265815801	23314.286	28800.000										1
1349	Spectrogram 1	1	777.201653010	777.265815801	23314.286	28800.000										1
1350	Waveform 1	1	777.374698377	777.380531358	26057.143	26880.000										1
1350	Spectrogram 1	1	777.374698377	777.380531358	26057.143	26880.000										1
1351	Waveform 1	1	777.517606412	777.553576461	24137.143	28800.000										1
1351	Spectrogram 1	1	777.517606412	777.553576461	24137.143	28800.000										1
1352	Waveform 1	1	777.674124735	777.698428823	24411.429	28800.000										1
1352	Spectrogram 1	1	777.674124735	777.698428823	24411.429	28800.000										1
1353	Waveform 1	1	777.808283299	777.837448204	22217.143	29348.571										1
1353	Spectrogram 1	1	777.808283299	777.837448204	22217.143	29348.571										1
1354	Waveform 1	1	777.945358353	777.983272729	26057.143	27702.857										1
1354	Spectrogram 1	1	777.945358353	777.983272729	26057.143	27702.857										1
1355	Waveform 1	1	778.696840167	778.742531851	22217.143	29074.286										2
1355	Spectrogram 1	1	778.696840167	778.742531851	22217.143	29074.286										2
1356	Waveform 1	1	778.982656237	779.020570613	21394.286	26331.429										2
1356	Spectrogram 1	1	778.982656237	779.020570613	21394.286	26331.429										2
1357	Waveform 1	1	779.239307401	779.264583652	22217.143	26057.143										2
1357	Spectrogram 1	1	779.239307401	779.264583652	22217.143	26057.143										2
1358	Waveform 1	1	779.820661439	779.878991249	21942.857	29348.571										2
1358	Spectrogram 1	1	779.820661439	779.878991249	21942.857	29348.571										2
1359	Waveform 1	1	780.055925006	780.081201258	23862.857	26605.714										2
1359	Spectrogram 1	1	780.055925006	780.081201258	23862.857	26605.714										2
1360	Waveform 1	1	779.363744593	779.394853825	22765.714	25234.286										1
1360	Spectrogram 1	1	779.363744593	779.394853825	22765.714	25234.286										1
1361	Waveform 1	1	779.598035997	779.634006046	20845.714	25508.571										1
1361	Spectrogram 1	1	779.598035997	779.634006046	20845.714	25508.571										1
1362	Waveform 1	1	780.267856913	780.297021818	22491.429	26605.714										1
1362	Spectrogram 1	1	780.267856913	780.297021818	22491.429	26605.714										1
1363	Waveform 1	1	780.678109911	780.726718086	24137.143	26331.429										3
1363	Spectrogram 1	1	780.678109911	780.726718086	24137.143	26331.429										3
1364	Waveform 1	1	781.535558384	781.574444924	21668.571	26057.143										2
1364	Spectrogram 1	1	781.535558384	781.574444924	21668.571	26057.143										2
1365	Waveform 1	1	782.418282271	782.466890446	20297.143	26605.714										2
1365	Spectrogram 1	1	782.418282271	782.466890446	20297.143	26605.714										2
1366	Waveform 1	1	782.717708630	782.746873535	22217.143	27428.571										2
1366	Spectrogram 1	1	782.717708630	782.746873535	22217.143	27428.571										2
1367	Waveform 1	1	782.183018703	782.215100099	20845.714	27702.857										2
1367	Spectrogram 1	1	782.183018703	782.215100099	20845.714	27702.857										2
1368	Waveform 1	1	783.301979158	783.335032717	22765.714	25234.286										2
1368	Spectrogram 1	1	783.301979158	783.335032717	22765.714	25234.286										2
1369	Waveform 1	1	783.393362527	783.420583105	22217.143	26057.143										1
1369	Spectrogram 1	1	783.393362527	783.420583105	22217.143	26057.143										1
1370	Waveform 1	1	783.118240256	783.129906218	23040.000	25782.857										1
1370	Spectrogram 1	1	783.118240256	783.129906218	23040.000	25782.857										1
1371	Waveform 1	1	783.797782544	783.824030959	22491.429	26605.714										1
1371	Spectrogram 1	1	783.797782544	783.824030959	22491.429	26605.714										1
1372	Waveform 1	1	784.984794444	785.015903676	20571.429	27702.857										3
1372	Spectrogram 1	1	784.984794444	785.015903676	20571.429	27702.857										3
1373	Waveform 1	1	785.812591929	785.838354262	22491.429	26880.000										1
1373	Spectrogram 1	1	785.812591929	785.838354262	22491.429	26880.000										1
1374	Waveform 1	1	785.861686186	785.861686186	27154.286	27154.286										3
1374	Spectrogram 1	1	785.861686186	785.861686186	27154.286	27154.286										3
1375	Waveform 1	1	786.653026704	786.686080263	20571.429	24411.429										3
1375	Spectrogram 1	1	786.653026704	786.686080263	20571.429	24411.429										3
1376	Waveform 1	1	787.531862773	787.573665804	20297.143	25234.286										2
1376	Spectrogram 1	1	787.531862773	787.573665804	20297.143	25234.286										2
1377	Waveform 1	1	788.278484607	788.317371147	21668.571	24960.000										1
1377	Spectrogram 1	1	788.278484607	788.317371147	21668.571	24960.000										1
1378	Waveform 1	1	788.437919421	788.476805961	22217.143	24960.000										1
1378	Spectrogram 1	1	788.437919421	788.476805961	22217.143	24960.000										1
1379	Waveform 1	1	788.687765441	788.716930346	21942.857	26605.714										1
1379	Spectrogram 1	1	788.687765441	788.716930346	21942.857	26605.714										1
1380	Waveform 1	1	789.419804822	789.469385160	21120.000	25508.571										1
1380	Spectrogram 1	1	789.419804822	789.469385160	21120.000	25508.571										1
1381	Waveform 1	1	793.198604572	793.219992169	22491.429	26331.429										1
1381	Spectrogram 1	1	793.198604572	793.219992169	22491.429	26331.429										1
1382	Waveform 1	1	793.469838189	793.499003095	23314.286	27154.286										1
1382	Spectrogram 1	1	793.469838189	793.499003095	23314.286	27154.286										1
1383	Waveform 1	1	793.738155316	793.773153202	23862.857	26880.000										1
1383	Spectrogram 1	1	793.738155316	793.773153202	23862.857	26880.000										1
1384	Waveform 1	1	794.012305424	794.041470329	22217.143	27154.286										1
1384	Spectrogram 1	1	794.012305424	794.041470329	22217.143	27154.286										1
1385	Waveform 1	1	794.278678487	794.300066084	22217.143	29348.571										1
1385	Spectrogram 1	1	794.278678487	794.300066084	22217.143	29348.571										1
1386	Waveform 1	1	794.548939940	794.574216191	23040.000	26880.000										1
1386	Spectrogram 1	1	794.548939940	794.574216191	23040.000	26880.000										1
1387	Waveform 1	1	794.805591105	794.827950866	23588.571	28251.429										1
1387	Spectrogram 1	1	794.805591105	794.827950866	23588.571	28251.429										1
1388	Waveform 1	1	795.077796886	795.119599916	21942.857	28251.429										1
1388	Spectrogram 1	1	795.077796886	795.119599916	21942.857	28251.429										1
1389	Waveform 1	1	795.598876786	795.642624144	22217.143	28251.429										1
1389	Spectrogram 1	1	795.598876786	795.642624144	22217.143	28251.429										1
1390	Waveform 1	1	796.537986993	796.578817860	23040.000	27428.571										3
1390	Spectrogram 1	1	796.537986993	796.578817860	23040.000	27428.571										3
1391	Waveform 1	1	796.926852394	796.952128645	22491.429	27428.571										1
1391	Spectrogram 1	1	796.926852394	796.952128645	22491.429	27428.571										1
1392	Waveform 1	1	797.059066630	797.090175862	22217.143	28525.714										1
1392	Spectrogram 1	1	797.059066630	797.090175862	22217.143	28525.714										1
1393	Waveform 1	1	798.620361742	798.660220445	21120.000	29897.143										2
1393	Spectrogram 1	1	798.620361742	798.660220445	21120.000	29897.143										2
1394	Waveform 1	1	798.872152089	798.896456176	23862.857	28251.429										2
1394	Spectrogram 1	1	798.872152089	798.896456176	23862.857	28251.429										2
1395	Waveform 1	1	799.270739388	799.308653765	23314.286	27702.857										3
1395	Spectrogram 1	1	799.270739388	799.308653765	23314.286	27702.857										3
1396	Waveform 1	1	800.634685045	800.659961296	22491.429	29074.286										3
1396	Spectrogram 1	1	800.634685045	800.659961296	22491.429	29074.286										3
1397	Waveform 1	1	800.860226978	800.895224864	23862.857	28800.000										2
1397	Spectrogram 1	1	800.860226978	800.895224864	23862.857	28800.000										2
1398	Waveform 1	1	800.015416894	800.027082856	27428.571	30445.714										1
1398	Spectrogram 1	1	800.015416894	800.027082856	27428.571	30445.714										1
1399	Waveform 1	1	801.143126820	801.176180379	23862.857	29074.286										3
1399	Spectrogram 1	1	801.143126820	801.176180379	23862.857	29074.286										3
1400	Waveform 1	1	801.539769529	801.576711742	21394.286	29622.857										3
1400	Spectrogram 1	1	801.539769529	801.576711742	21394.286	29622.857										3
1401	Waveform 1	1	801.950994691	801.988909067	22491.429	31542.857										3
1401	Spectrogram 1	1	801.950994691	801.988909067	22491.429	31542.857										3
1402	Waveform 1	1	802.489573534	802.555680653	23588.571	30445.714										3
1402	Spectrogram 1	1	802.489573534	802.555680653	23588.571	30445.714										3
1403	Waveform 1	1	802.217367754	802.265975929	23588.571	29348.571										3
1403	Spectrogram 1	1	802.217367754	802.265975929	23588.571	29348.571										3
1404	Waveform 1	1	802.878438935	802.923158456	22217.143	29348.571										3
1404	Spectrogram 1	1	802.878438935	802.923158456	22217.143	29348.571										3
1405	Waveform 1	1	803.662002982	803.711583320	22491.429	27702.857										3
1405	Spectrogram 1	1	803.662002982	803.711583320	22491.429	27702.857										3
1406	Waveform 1	1	803.819493469	803.852547028	23588.571	29348.571										3
1406	Spectrogram 1	1	803.819493469	803.852547028	23588.571	29348.571										3
1407	Waveform 1	1	804.077116224	804.103364639	24685.714	28525.714										3
1407	Spectrogram 1	1	804.077116224	804.103364639	24685.714	28525.714										3
1408	Waveform 1	1	804.278354069	804.317240609	23040.000	29348.571										2
1408	Spectrogram 1	1	804.278354069	804.317240609	23040.000	29348.571										2
1409	Waveform 1	1	804.474731096	804.504868165	23040.000	30445.714										2
1409	Spectrogram 1	1	804.474731096	804.504868165	23040.000	30445.714										2
1410	Waveform 1	1	804.669163797	804.698328702	23314.286	29348.571										2
1410	Spectrogram 1	1	804.669163797	804.698328702	23314.286	29348.571										2
1411	Waveform 1	1	804.955952030	804.990949916	24411.429	30720.000										2
1411	Spectrogram 1	1	804.955952030	804.990949916	24411.429	30720.000										2
1412	Waveform 1	1	805.868813822	805.912561180	24137.143	29897.143										3
1412	Spectrogram 1	1	805.868813822	805.912561180	24137.143	29897.143										3
1413	Waveform 1	1	806.083662220	806.116715779	21394.286	28800.000										3
1413	Spectrogram 1	1	806.083662220	806.116715779	21394.286	28800.000										3
1414	Waveform 1	1	806.347118529	806.378227761	23862.857	30720.000										3
1414	Spectrogram 1	1	806.347118529	806.378227761	23862.857	30720.000										3
1415	Waveform 1	1	806.714596332	806.771953979	22765.714	28251.429										3
1415	Spectrogram 1	1	806.714596332	806.771953979	22765.714	28251.429										3
1416	Waveform 1	1	806.985829950	807.014994855	24411.429	29897.143										3
1416	Spectrogram 1	1	806.985829950	807.014994855	24411.429	29897.143										3
1417	Waveform 1	1	807.367890469	807.413582154	21394.286	28800.000										3
1417	Spectrogram 1	1	807.367890469	807.413582154	21394.286	28800.000										3
1418	Waveform 1	1	807.630374615	807.679954954	23040.000	27154.286										3
1418	Spectrogram 1	1	807.630374615	807.679954954	23040.000	27154.286										3
1419	Waveform 1	1	807.908413377	807.953132898	23040.000	29897.143										3
1419	Spectrogram 1	1	807.908413377	807.953132898	23040.000	29897.143										3
1420	Waveform 1	1	808.174786440	808.210756489	23314.286	28525.714										3
1420	Spectrogram 1	1	808.174786440	808.210756489	23314.286	28525.714										3
1421	Waveform 1	1	809.269441970	809.334576925	21394.286	27428.571										3
1421	Spectrogram 1	1	809.269441970	809.334576925	21394.286	27428.571										3
1422	Waveform 1	1	808.994319699	809.059454654	23314.286	27154.286										2
1422	Spectrogram 1	1	808.994319699	809.059454654	23314.286	27154.286										2
1423	Waveform 1	1	809.422071640	809.448320055	24411.429	28251.429										2
1423	Spectrogram 1	1	809.422071640	809.448320055	24411.429	28251.429										2
1424	Waveform 1	1	809.681639295	809.717609345	22765.714	28800.000										2
1424	Spectrogram 1	1	809.681639295	809.717609345	22765.714	28800.000										2
1425	Waveform 1	1	809.940234787	809.978149163	22765.714	29074.286										2
1425	Spectrogram 1	1	809.940234787	809.978149163	22765.714	29074.286										2
1426	Waveform 1	1	810.192997561	810.246466554	23588.571	27702.857										3
1426	Spectrogram 1	1	810.192997561	810.246466554	23588.571	27702.857										3
1427	Waveform 1	1	810.729631814	810.759768883	23314.286	25508.571										2
1427	Spectrogram 1	1	810.729631814	810.759768883	23314.286	25508.571										2
1428	Waveform 1	1	810.557558874	810.592556760	19474.286	27154.286										2
1428	Spectrogram 1	1	810.557558874	810.592556760	19474.286	27154.286										2
1429	Waveform 1	1	811.006698676	811.058223341	22217.143	26605.714										3
1429	Spectrogram 1	1	811.006698676	811.058223341	22217.143	26605.714										3
1430	Waveform 1	1	811.274043639	811.312930179	21120.000	27428.571										3
1430	Spectrogram 1	1	811.274043639	811.312930179	21120.000	27428.571										3
1431	Waveform 1	1	811.544305092	811.593885431	21394.286	27428.571										3
1431	Spectrogram 1	1	811.544305092	811.593885431	21394.286	27428.571										3
1432	Waveform 1	1	811.742626447	811.802900584	22217.143	27154.286										3
1432	Spectrogram 1	1	811.742626447	811.802900584	22217.143	27154.286										3
1433	Waveform 1	1	811.944836455	811.990528140	20845.714	27977.143										3
1433	Spectrogram 1	1	811.944836455	811.990528140	20845.714	27977.143										3
1434	Waveform 1	1	812.351200226	812.378420804	23314.286	28525.714										3
1434	Spectrogram 1	1	812.351200226	812.378420804	23314.286	28525.714										3
1435	Waveform 1	1	813.036575759	813.058935519	25782.857	29897.143										1
1435	Spectrogram 1	1	813.036575759	813.058935519	25782.857	29897.143										1
1436	Waveform 1	1	813.843471466	813.884302333	21668.571	26605.714										1
1436	Spectrogram 1	1	813.843471466	813.884302333	21668.571	26605.714										1
1437	Waveform 1	1	814.141925924	814.172062993	22491.429	30445.714										3
1437	Spectrogram 1	1	814.141925924	814.172062993	22491.429	30445.714										3
1438	Waveform 1	1	816.200968749	816.232077981	23314.286	27428.571										3
1438	Spectrogram 1	1	816.200968749	816.232077981	23314.286	27428.571										3
1439	Waveform 1	1	816.470258039	816.494562127	22491.429	27702.857										3
1439	Spectrogram 1	1	816.470258039	816.494562127	22491.429	27702.857										3
1440	Waveform 1	1	816.700660789	816.719131896	24137.143	27702.857										3
1440	Spectrogram 1	1	816.700660789	816.719131896	24137.143	27702.857										3
1441	Waveform 1	1	816.806626611	816.841624497	23040.000	27154.286										3
1441	Spectrogram 1	1	816.806626611	816.841624497	23040.000	27154.286										3
1442	Waveform 1	1	817.587273330	817.597967129	27702.857	30445.714										1
1442	Spectrogram 1	1	817.587273330	817.597967129	27702.857	30445.714										1
1443	Waveform 1	1	819.074684016	819.106765411	23862.857	27702.857										3
1443	Spectrogram 1	1	819.074684016	819.106765411	23862.857	27702.857										3
1444	Waveform 1	1	819.446050473	819.477159706	22765.714	30445.714										3
1444	Spectrogram 1	1	819.446050473	819.477159706	22765.714	30445.714										3
1445	Waveform 1	1	820.333636014	820.387105007	21668.571	29348.571										3
1445	Spectrogram 1	1	820.333636014	820.387105007	21668.571	29348.571										3
1446	Waveform 1	1	821.368990408	821.397183149	24137.143	26880.000										3
1446	Spectrogram 1	1	821.368990408	821.397183149	24137.143	26880.000										3
1447	Waveform 1	1	821.635363207	821.682999219	23862.857	27977.143										3
1447	Spectrogram 1	1	821.635363207	821.682999219	23862.857	27977.143										3
1448	Waveform 1	1	822.150610127	822.198246139	23314.286	28800.000										3
1448	Spectrogram 1	1	822.150610127	822.198246139	23314.286	28800.000										3
1449	Waveform 1	1	822.416982927	822.489895189	22765.714	30171.429										3
1449	Spectrogram 1	1	822.416982927	822.489895189	22765.714	30171.429										3
1450	Waveform 1	1	822.970144223	823.007086436	23040.000	27428.571										3
1450	Spectrogram 1	1	822.970144223	823.007086436	23040.000	27428.571										3
1451	Waveform 1	1	823.629271077	823.659408146	23040.000	27154.286										3
1451	Spectrogram 1	1	823.629271077	823.659408146	23040.000	27154.286										3
1452	Waveform 1	1	823.884950342	823.934530681	21668.571	28800.000										3
1452	Spectrogram 1	1	823.884950342	823.934530681	21668.571	28800.000										3
1453	Waveform 1	1	824.544077196	824.589768881	23314.286	27702.857										3
1453	Spectrogram 1	1	824.544077196	824.589768881	23314.286	27702.857										3
1454	Waveform 1	1	824.721983117	824.773507783	22765.714	29897.143										3
1454	Spectrogram 1	1	824.721983117	824.773507783	22765.714	29897.143										3
1455	Waveform 1	1	824.281593051	824.330201226	22217.143	26331.429										1
1455	Spectrogram 1	1	824.281593051	824.330201226	22217.143	26331.429										1
1456	Waveform 1	1	825.002938633	825.046685991	22491.429	29348.571										2
1456	Spectrogram 1	1	825.002938633	825.046685991	22491.429	29348.571										2
1457	Waveform 1	1	825.645538708	825.698035537	22217.143	28800.000										2
1457	Spectrogram 1	1	825.645538708	825.698035537	22217.143	28800.000										2
1458	Waveform 1	1	825.813722994	825.857470351	23314.286	30445.714										2
1458	Spectrogram 1	1	825.813722994	825.857470351	23314.286	30445.714										2
1459	Waveform 1	1	825.256673307	825.293615520	22217.143	25782.857										1
1459	Spectrogram 1	1	825.256673307	825.293615520	22217.143	25782.857										1
1460	Waveform 1	1	826.223976255	826.265779286	23588.571	27977.143										2
1460	Spectrogram 1	1	826.223976255	826.265779286	23588.571	27977.143										2
1461	Waveform 1	1	826.485488237	826.531179922	22491.429	29897.143										2
1461	Spectrogram 1	1	826.485488237	826.531179922	22491.429	29897.143										2
1462	Waveform 1	1	827.012401119	827.070730929	22765.714	27428.571										2
1462	Spectrogram 1	1	827.012401119	827.070730929	22765.714	27428.571										2
1463	Waveform 1	1	827.301133679	827.335159402	23862.857	28525.714										2
1463	Spectrogram 1	1	827.301133679	827.335159402	23862.857	28525.714										2
1464	Waveform 1	1	827.967065942	828.008868972	21942.857	28251.429										2
1464	Spectrogram 1	1	827.967065942	828.008868972	21942.857	28251.429										2
1465	Waveform 1	1	829.381564101	829.401979534	24685.714	27702.857										2
1465	Spectrogram 1	1	829.381564101	829.401979534	24685.714	27702.857										2
1466	Waveform 1	1	830.058190162	830.111659155	22765.714	25782.857										1
1466	Spectrogram 1	1	830.058190162	830.111659155	22765.714	25782.857										1
1467	Waveform 1	1	848.390279557	848.407778500	22491.429	26605.714										1
1467	Spectrogram 1	1	848.390279557	848.407778500	22491.429	26605.714										1
1468	Waveform 1	1	849.614233669	849.646315065	21942.857	26057.143										1
1468	Spectrogram 1	1	849.614233669	849.646315065	21942.857	26057.143										1
1469	Waveform 1	1	850.300581365	850.328774107	20845.714	24411.429										1
1469	Spectrogram 1	1	850.300581365	850.328774107	20845.714	24411.429										1
1470	Waveform 1	1	850.574731736	850.603896642	22765.714	24960.000										1
1470	Spectrogram 1	1	850.574731736	850.603896642	22765.714	24960.000										1
1471	Waveform 1	1	850.969430118	851.007344495	21942.857	25782.857										1
1471	Spectrogram 1	1	850.969430118	851.007344495	21942.857	25782.857										1
1472	Waveform 1	1	851.524535478	851.552728220	23314.286	27702.857										1
1472	Spectrogram 1	1	851.524535478	851.552728220	23314.286	27702.857										1
1473	Waveform 1	1	851.797713686	851.832711572	21668.571	24685.714										1
1473	Spectrogram 1	1	851.797713686	851.832711572	21668.571	24685.714										1
1474	Waveform 1	1	852.066030812	852.094223554	22217.143	25782.857										1
1474	Spectrogram 1	1	852.066030812	852.094223554	22217.143	25782.857										1
1475	Waveform 1	1	852.353791209	852.361568517	22765.714	23862.857										1
1475	Spectrogram 1	1	852.353791209	852.361568517	22765.714	23862.857										1
1476	Waveform 1	1	852.734879565	852.786404231	22491.429	26057.143										1
1476	Spectrogram 1	1	852.734879565	852.786404231	22491.429	26057.143										1
1477	Waveform 1	1	854.337976608	854.376863148	23862.857	26331.429										1
1477	Spectrogram 1	1	854.337976608	854.376863148	23862.857	26331.429										1
1478	Waveform 1	1	854.499355749	854.526576327	23040.000	26331.429										1
1478	Spectrogram 1	1	854.499355749	854.526576327	23040.000	26331.429										1
1479	Waveform 1	1	855.061266517	855.114735509	22217.143	24411.429										2
1479	Spectrogram 1	1	855.061266517	855.114735509	22217.143	24411.429										2
1480	Waveform 1	1	855.476380332	855.532765815	21394.286	26057.143										2
1480	Spectrogram 1	1	855.476380332	855.532765815	21394.286	26057.143										2
1481	Waveform 1	1	855.754419357	855.806916186	20297.143	27428.571										3
1481	Spectrogram 1	1	855.754419357	855.806916186	20297.143	27428.571										3
1482	Waveform 1	1	856.158839374	856.188976443	21668.571	26880.000										3
1482	Spectrogram 1	1	856.158839374	856.188976443	21668.571	26880.000										3
1483	Waveform 1	1	856.687696583	856.737276921	21394.286	26880.000										3
1483	Spectrogram 1	1	856.687696583	856.737276921	21394.286	26880.000										3
1484	Waveform 1	1	857.099893908	857.124197995	19748.571	26605.714										3
1484	Spectrogram 1	1	857.099893908	857.124197995	19748.571	26605.714										3
1485	Waveform 1	1	857.356545072	857.400292430	20297.143	29622.857										3
1485	Spectrogram 1	1	857.356545072	857.400292430	20297.143	29622.857										3
1486	Waveform 1	1	857.549033446	857.594725130	20571.429	28800.000										3
1486	Spectrogram 1	1	857.549033446	857.594725130	20571.429	28800.000										3
1487	Waveform 1	1	858.110944214	858.153719408	22765.714	27702.857										3
1487	Spectrogram 1	1	858.110944214	858.153719408	22765.714	27702.857										3
1488	Waveform 1	1	857.851376559	857.899984734	22491.429	27154.286										2
1488	Spectrogram 1	1	857.851376559	857.899984734	22491.429	27154.286										2
1489	Waveform 1	1	858.400648937	858.437591150	21394.286	26605.714										2
1489	Spectrogram 1	1	858.400648937	858.437591150	21394.286	26605.714										2
1490	Waveform 1	1	858.942143435	858.971308340	21668.571	25508.571										2
1490	Spectrogram 1	1	858.942143435	858.971308340	21668.571	25508.571										2
1491	Waveform 1	1	859.190045128	859.248374938	20297.143	27977.143										3
1491	Spectrogram 1	1	859.190045128	859.248374938	20297.143	27977.143										3
1492	Waveform 1	1	859.613908679	859.651823055	20297.143	25508.571										1
1492	Spectrogram 1	1	859.613908679	859.651823055	20297.143	25508.571										1
1493	Waveform 1	1	859.763621858	859.805424888	21942.857	25782.857										1
1493	Spectrogram 1	1	859.763621858	859.805424888	21942.857	25782.857										1
1494	Waveform 1	1	861.577678644	861.611704366	24685.714	27154.286										1
1494	Spectrogram 1	1	861.577678644	861.611704366	24685.714	27154.286										1
1495	Waveform 1	1	861.830441154	861.887798801	20571.429	27154.286										1
1495	Spectrogram 1	1	861.830441154	861.887798801	20571.429	27154.286										1
1496	Waveform 1	1	862.238749825	862.283469346	20571.429	27154.286										3
1496	Spectrogram 1	1	862.238749825	862.283469346	20571.429	27154.286										3
1497	Waveform 1	1	862.518733177	862.581923805	22765.714	24411.429										1
1497	Spectrogram 1	1	862.518733177	862.581923805	22765.714	24411.429										1
1498	Waveform 1	1	862.925097521	862.968844879	19200.000	26057.143										3
1498	Spectrogram 1	1	862.925097521	862.968844879	19200.000	26057.143										3
1499	Waveform 1	1	863.210913591	863.249800131	20571.429	23314.286										1
1499	Spectrogram 1	1	863.210913591	863.249800131	20571.429	23314.286										1
1500	Waveform 1	1	863.364515424	863.417984417	18651.429	23862.857										1
1500	Spectrogram 1	1	863.364515424	863.417984417	18651.429	23862.857										1
1501	Waveform 1	1	863.769907868	863.816571716	23588.571	25782.857										1
1501	Spectrogram 1	1	863.769907868	863.816571716	23588.571	25782.857										1
1502	Waveform 1	1	864.455283137	864.504863476	22491.429	27154.286										1
1502	Spectrogram 1	1	864.455283137	864.504863476	22491.429	27154.286										1
1503	Waveform 1	1	865.855199107	865.912556754	20845.714	25782.857										1
1503	Spectrogram 1	1	865.855199107	865.912556754	20845.714	25782.857										1
1504	Waveform 1	1	866.148792485	866.196428497	23314.286	25508.571										1
1504	Spectrogram 1	1	866.148792485	866.196428497	23314.286	25508.571										1
1505	Waveform 1	1	866.708758089	866.749588956	21394.286	25234.286										1
1505	Spectrogram 1	1	866.708758089	866.749588956	21394.286	25234.286										1
1506	Waveform 1	1	867.103456471	867.147203829	21668.571	25508.571										1
1506	Spectrogram 1	1	867.103456471	867.147203829	21668.571	25508.571										1
1507	Waveform 1	1	871.240983718	871.275009440	20845.714	28525.714										1
1507	Spectrogram 1	1	871.240983718	871.275009440	20845.714	28525.714										1
1508	Waveform 1	1	871.659014287	871.704705972	21942.857	25508.571										1
1508	Spectrogram 1	1	871.659014287	871.704705972	21942.857	25508.571										1
1509	Waveform 1	1	871.935108722	871.972050935	21668.571	25508.571										1
1509	Spectrogram 1	1	871.935108722	871.972050935	21668.571	25508.571										1
1510	Waveform 1	1	872.610762619	872.626317235	22765.714	24960.000										1
1510	Spectrogram 1	1	872.610762619	872.626317235	22765.714	24960.000										1
1511	Waveform 1	1	873.276694618	873.339885246	20571.429	24411.429										1
1511	Spectrogram 1	1	873.276694618	873.339885246	20571.429	24411.429										1
1512	Waveform 1	1	873.814301298	873.848327021	22491.429	26331.429										1
1512	Spectrogram 1	1	873.814301298	873.848327021	22491.429	26331.429										1
1513	Waveform 1	1	874.356768533	874.385933438	21942.857	26605.714										1
1513	Spectrogram 1	1	874.356768533	874.385933438	21942.857	26605.714										1
1514	Waveform 1	1	874.631891067	874.660083809	21942.857	26057.143										1
1514	Spectrogram 1	1	874.631891067	874.660083809	21942.857	26057.143										1
1515	Waveform 1	1	875.167553157	875.210328351	22217.143	25508.571										1
1515	Spectrogram 1	1	875.167553157	875.210328351	22217.143	25508.571										1
1516	Waveform 1	1	875.720714453	875.767378301	20297.143	26605.714										1
1516	Spectrogram 1	1	875.720714453	875.767378301	20297.143	26605.714										1
1517	Waveform 1	1	876.414839194	876.442059772	21942.857	25782.857										1
1517	Spectrogram 1	1	876.414839194	876.442059772	21942.857	25782.857										1
1518	Waveform 1	1	877.138129103	877.161461027	23314.286	25508.571										1
1518	Spectrogram 1	1	877.138129103	877.161461027	23314.286	25508.571										1
1519	Waveform 1	1	889.352393934	889.378642348	22217.143	23862.857										1
1519	Spectrogram 1	1	889.352393934	889.378642348	22217.143	23862.857										1
1520	Waveform 1	1	889.643070821	889.662514091	22765.714	25782.857										1
1520	Spectrogram 1	1	889.643070821	889.662514091	22765.714	25782.857										1
1521	Waveform 1	1	889.975550739	890.004715644	23588.571	28251.429										1
1521	Spectrogram 1	1	889.975550739	890.004715644	23588.571	28251.429										1
1522	Waveform 1	1	890.316780128	890.327473926	23040.000	28525.714										1
1522	Spectrogram 1	1	890.316780128	890.327473926	23040.000	28525.714										1
1523	Waveform 1	1	906.147492568	906.168880165	26331.429	30171.429										1
1523	Spectrogram 1	1	906.147492568	906.168880165	26331.429	30171.429										1
1524	Waveform 1	1	906.271929496	906.282623295	25508.571	30994.286										1
1524	Spectrogram 1	1	906.271929496	906.282623295	25508.571	30994.286										1
1525	Waveform 1	1	910.845959828	910.859570117	24685.714	32091.429										1
1525	Spectrogram 1	1	910.845959828	910.859570117	24685.714	32091.429										1
1526	Waveform 1	1	912.295456137	912.314899407	24137.143	32091.429										1
1526	Spectrogram 1	1	912.295456137	912.314899407	24137.143	32091.429										1
1527	Waveform 1	1	914.025907434	914.049239358	22765.714	31542.857										1
1527	Spectrogram 1	1	914.025907434	914.049239358	22765.714	31542.857										1
1528	Waveform 1	1	919.611960499	919.623626461	23862.857	29074.286										1
1528	Spectrogram 1	1	919.611960499	919.623626461	23862.857	29074.286										1
1529	Waveform 1	1	921.132424743	921.145062869	22765.714	27154.286										1
1529	Spectrogram 1	1	921.132424743	921.145062869	22765.714	27154.286										1
1530	Waveform 1	1	929.327765175	929.344291954	21394.286	25234.286										1
