Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
395	Spectrogram 1	1	261.126296237	261.140878690	37541.899	52558.659										3
396	Waveform 1	1	261.030052051	261.046578830	41027.933	48804.469										3
396	Spectrogram 1	1	261.030052051	261.046578830	41027.933	48804.469										3
397	Waveform 1	1	260.880338871	260.889088343	42905.028	47731.844										2
397	Spectrogram 1	1	260.880338871	260.889088343	42905.028	47731.844										2
398	Waveform 1	1	261.222540424	261.235178550	43441.341	47195.531										2
398	Spectrogram 1	1	261.222540424	261.235178550	43441.341	47195.531										2
399	Waveform 1	1	261.626960441	261.636682076	41296.089	46122.905										2
399	Spectrogram 1	1	261.626960441	261.636682076	41296.089	46122.905										2
400	Waveform 1	1	261.834031530	261.851530473	36201.117	46927.374										3
400	Spectrogram 1	1	261.834031530	261.851530473	36201.117	46927.374										3
401	Waveform 1	1	261.939025189	261.956524132	37541.899	50413.408										3
401	Spectrogram 1	1	261.939025189	261.956524132	37541.899	50413.408										3
402	Waveform 1	1	262.047907501	262.060545626	37273.743	48804.469										3
402	Spectrogram 1	1	262.047907501	262.060545626	37273.743	48804.469										3
403	Waveform 1	1	262.147068178	262.164567121	34860.335	49608.939										3
403	Spectrogram 1	1	262.147068178	262.164567121	34860.335	49608.939										3
404	Waveform 1	1	263.171728773	263.186311225	39150.838	42368.715										1
404	Spectrogram 1	1	263.171728773	263.186311225	39150.838	42368.715										1
405	Waveform 1	1	264.680527055	264.697053835	36737.430	46391.061										1
405	Spectrogram 1	1	264.680527055	264.697053835	36737.430	46391.061										1
406	Waveform 1	1	315.807587056	315.813420037	41027.933	49072.626										1
406	Spectrogram 1	1	315.807587056	315.813420037	41027.933	49072.626										1
407	Waveform 1	1	315.982576486	315.989381631	42368.715	48268.156										1
407	Spectrogram 1	1	315.982576486	315.989381631	42368.715	48268.156										1
408	Waveform 1	1	316.167287552	316.173120533	39418.994	46659.218										1
408	Spectrogram 1	1	316.167287552	316.173120533	39418.994	46659.218										1
409	Waveform 1	1	316.533793455	316.540598600	39687.151	46122.905										2
409	Spectrogram 1	1	316.533793455	316.540598600	39687.151	46122.905										2
410	Waveform 1	1	316.812804381	316.821553852	39955.307	47463.687										1
410	Spectrogram 1	1	316.812804381	316.821553852	39955.307	47463.687										1
411	Waveform 1	1	316.994598955	317.003348427	42905.028	48268.156										1
411	Spectrogram 1	1	316.994598955	317.003348427	42905.028	48268.156										1
412	Waveform 1	1	318.044535801	318.052313109	42636.872	50949.721										1
412	Spectrogram 1	1	318.044535801	318.052313109	42636.872	50949.721										1
413	Waveform 1	1	317.957041086	317.965790558	41296.089	49877.095										2
413	Spectrogram 1	1	317.957041086	317.965790558	41296.089	49877.095										2
414	Waveform 1	1	317.874407188	317.888989641	43441.341	49340.782										1
414	Spectrogram 1	1	317.874407188	317.888989641	43441.341	49340.782										1
415	Waveform 1	1	317.823854686	317.832604158	40759.777	49877.095										1
415	Spectrogram 1	1	317.823854686	317.832604158	40759.777	49877.095										1
416	Waveform 1	1	317.765524876	317.773302184	41564.246	50413.408										1
416	Spectrogram 1	1	317.765524876	317.773302184	41564.246	50413.408										1
417	Waveform 1	1	318.195221408	318.207859533	42905.028	49072.626										1
417	Spectrogram 1	1	318.195221408	318.207859533	42905.028	49072.626										1
418	Waveform 1	1	318.435345793	318.443123101	39687.151	56581.006										2
418	Spectrogram 1	1	318.435345793	318.443123101	39687.151	56581.006										2
419	Waveform 1	1	318.889346148	318.901012110	38882.682	56312.849										3
419	Spectrogram 1	1	318.889346148	318.901012110	38882.682	56312.849										3
420	Waveform 1	1	318.995311970	319.008922259	39418.994	54167.598										3
420	Spectrogram 1	1	318.995311970	319.008922259	39418.994	54167.598										3
421	Waveform 1	1	319.109055100	319.117804571	40759.777	54435.754										3
421	Spectrogram 1	1	319.109055100	319.117804571	40759.777	54435.754										3
422	Waveform 1	1	319.330708642	319.337513786	44782.123	47731.844										3
422	Spectrogram 1	1	319.330708642	319.337513786	44782.123	47731.844										3
423	Waveform 1	1	319.455145570	319.476533167	42100.559	48804.469										3
423	Spectrogram 1	1	319.455145570	319.476533167	42100.559	48804.469										3
424	Waveform 1	1	319.502781582	319.519308361	42368.715	49877.095										3
424	Spectrogram 1	1	319.502781582	319.519308361	42368.715	49877.095										3
425	Waveform 1	1	319.545556776	319.557222738	42905.028	49877.095										3
425	Spectrogram 1	1	319.545556776	319.557222738	42905.028	49877.095										3
426	Waveform 1	1	319.212104694	319.231547964	42100.559	49340.782										3
426	Spectrogram 1	1	319.212104694	319.231547964	42100.559	49340.782										3
427	Waveform 1	1	319.410426049	319.434730136	40223.464	48804.469										3
427	Spectrogram 1	1	319.410426049	319.434730136	40223.464	48804.469										3
428	Waveform 1	1	320.148298147	320.155103292	39418.994	48804.469										3
428	Spectrogram 1	1	320.148298147	320.155103292	39418.994	48804.469										3
429	Waveform 1	1	319.587359806	319.606803076	44245.810	48268.156										1
429	Spectrogram 1	1	319.587359806	319.606803076	44245.810	48268.156										1
430	Waveform 1	1	319.946088139	319.960670591	41296.089	48000.000										1
430	Spectrogram 1	1	319.946088139	319.960670591	41296.089	48000.000										1
431	Waveform 1	1	320.009278766	320.023861219	43977.654	48804.469										1
431	Spectrogram 1	1	320.009278766	320.023861219	43977.654	48804.469										1
432	Waveform 1	1	320.055942614	320.071497230	42100.559	47195.531										1
432	Spectrogram 1	1	320.055942614	320.071497230	42100.559	47195.531										1
433	Waveform 1	1	320.100662135	320.108439443	46122.905	48536.313										1
433	Spectrogram 1	1	320.100662135	320.108439443	46122.905	48536.313										1
434	Waveform 1	1	319.890674819	319.906229435	43709.497	47195.531										1
434	Spectrogram 1	1	319.890674819	319.906229435	43709.497	47195.531										1
435	Waveform 1	1	319.846927461	319.864426404	41027.933	47195.531										1
435	Spectrogram 1	1	319.846927461	319.864426404	41027.933	47195.531										1
436	Waveform 1	1	320.261069377	320.277596156	38882.682	47731.844										1
436	Spectrogram 1	1	320.261069377	320.277596156	38882.682	47731.844										1
437	Waveform 1	1	320.321343514	320.332037312	42636.872	48804.469										1
437	Spectrogram 1	1	320.321343514	320.332037312	42636.872	48804.469										1
438	Waveform 1	1	320.201767403	320.219266346	39150.838	51217.877										2
438	Spectrogram 1	1	320.201767403	320.219266346	39150.838	51217.877										2
439	Waveform 1	1	320.394255777	320.406893902	42905.028	49340.782										2
439	Spectrogram 1	1	320.394255777	320.406893902	42905.028	49340.782										2
440	Waveform 1	1	320.573133861	320.578966842	42905.028	49072.626										1
440	Spectrogram 1	1	320.573133861	320.578966842	42905.028	49072.626										1
441	Waveform 1	1	611.533943464	611.550470243	39687.151	47731.844										1
441	Spectrogram 1	1	611.533943464	611.550470243	39687.151	47731.844										1
442	Waveform 1	1	611.631159814	611.643797940	38614.525	47731.844										1
442	Spectrogram 1	1	611.631159814	611.643797940	38614.525	47731.844										1
443	Waveform 1	1	611.712821548	611.730320491	42636.872	48268.156										1
443	Spectrogram 1	1	611.712821548	611.730320491	42636.872	48268.156										1
444	Waveform 1	1	611.816843043	611.824620351	40491.620	45318.436										1
444	Spectrogram 1	1	611.816843043	611.824620351	40491.620	45318.436										1
445	Waveform 1	1	611.903365595	611.914059393	39955.307	47195.531										3
445	Spectrogram 1	1	611.903365595	611.914059393	39955.307	47195.531										3
446	Waveform 1	1	612.096826132	612.110436421	38882.682	46391.061										3
446	Spectrogram 1	1	612.096826132	612.110436421	38882.682	46391.061										3
447	Waveform 1	1	612.197931136	612.208624934	39955.307	49340.782										3
447	Spectrogram 1	1	612.197931136	612.208624934	39955.307	49340.782										3
448	Waveform 1	1	612.388475182	612.400141144	38614.525	47731.844										3
448	Spectrogram 1	1	612.388475182	612.400141144	38614.525	47731.844										3
449	Waveform 1	1	613.353833803	613.361611111	38078.212	50413.408										3
449	Spectrogram 1	1	613.353833803	613.361611111	38078.212	50413.408										3
450	Waveform 1	1	613.448133663	613.459799625	35932.961	49877.095										3
450	Spectrogram 1	1	613.448133663	613.459799625	35932.961	49877.095										3
451	Waveform 1	1	613.736866487	613.753393266	37273.743	47731.844										3
451	Spectrogram 1	1	613.736866487	613.753393266	37273.743	47731.844										3
452	Waveform 1	1	613.638677973	613.650343935	39150.838	46927.374										2
452	Spectrogram 1	1	613.638677973	613.650343935	39150.838	46927.374										2
453	Waveform 1	1	614.022682556	614.036292845	36469.274	48268.156										2
453	Spectrogram 1	1	614.022682556	614.036292845	36469.274	48268.156										2
454	Waveform 1	1	614.129620542	614.135453523	40759.777	45586.592										2
454	Spectrogram 1	1	614.129620542	614.135453523	40759.777	45586.592										2
455	Waveform 1	1	614.228781219	614.240447181	39955.307	46659.218										2
455	Spectrogram 1	1	614.228781219	614.240447181	39955.307	46659.218										2
456	Waveform 1	1	614.331830550	614.340580022	39955.307	47195.531										2
456	Spectrogram 1	1	614.331830550	614.340580022	39955.307	47195.531										2
457	Waveform 1	1	614.520430270	614.532096232	37273.743	47463.687										2
457	Spectrogram 1	1	614.520430270	614.532096232	37273.743	47463.687										2
458	Waveform 1	1	614.607924985	614.622507437	39687.151	48536.313										2
458	Spectrogram 1	1	614.607924985	614.622507437	39687.151	48536.313										2
459	Waveform 1	1	615.034705026	615.044426661	38078.212	48804.469										2
459	Spectrogram 1	1	615.034705026	615.044426661	38078.212	48804.469										2
460	Waveform 1	1	615.117338923	615.126088395	41564.246	47731.844										2
460	Spectrogram 1	1	615.117338923	615.126088395	41564.246	47731.844										2
461	Waveform 1	1	618.117436282	618.125213590	40491.620	48804.469										2
461	Spectrogram 1	1	618.117436282	618.125213590	40491.620	48804.469										2
462	Waveform 1	1	618.499496538	618.518939808	36469.274	47731.844										2
462	Spectrogram 1	1	618.499496538	618.518939808	36469.274	47731.844										2
463	Waveform 1	1	618.607406687	618.616156158	37810.056	49877.095										1
463	Spectrogram 1	1	618.607406687	618.616156158	37810.056	49877.095										1
464	Waveform 1	1	617.722737900	617.726626554	36469.274	48000.000										1
464	Spectrogram 1	1	617.722737900	617.726626554	36469.274	48000.000										1
465	Waveform 1	1	619.460966505	619.470688140	38614.525	47463.687										3
465	Spectrogram 1	1	619.460966505	619.470688140	38614.525	47463.687										3
466	Waveform 1	1	620.055930832	620.068568958	37541.899	48268.156										3
466	Spectrogram 1	1	620.055930832	620.068568958	37541.899	48268.156										3
467	Waveform 1	1	620.242586225	620.262029495	37005.587	48268.156										3
467	Spectrogram 1	1	620.242586225	620.262029495	37005.587	48268.156										3
468	Waveform 1	1	620.540068256	620.549789891	39150.838	50145.251										3
468	Spectrogram 1	1	620.540068256	620.549789891	39150.838	50145.251										3
469	Waveform 1	1	620.330080940	620.344663392	39687.151	46122.905										2
469	Spectrogram 1	1	620.330080940	620.344663392	39687.151	46122.905										2
470	Waveform 1	1	620.441879742	620.450629214	38614.525	43441.341										2
470	Spectrogram 1	1	620.441879742	620.450629214	38614.525	43441.341										2
471	Waveform 1	1	621.424737307	621.438347596	39418.994	48268.156										2
471	Spectrogram 1	1	621.424737307	621.438347596	39418.994	48268.156										2
472	Waveform 1	1	622.031366759	622.044977048	37273.743	47195.531										2
472	Spectrogram 1	1	622.031366759	622.044977048	37273.743	47195.531										2
473	Waveform 1	1	690.525154451	690.536820413	36201.117	46391.061										2
473	Spectrogram 1	1	690.525154451	690.536820413	36201.117	46391.061										2
474	Waveform 1	1	691.366076144	691.378714269	36737.430	47195.531										3
474	Spectrogram 1	1	691.366076144	691.378714269	36737.430	47195.531										3
475	Waveform 1	1	691.052067332	691.070538439	37273.743	43977.654										2
475	Spectrogram 1	1	691.052067332	691.070538439	37273.743	43977.654										2
476	Waveform 1	1	691.564397498	691.575091297	39687.151	47463.687										2
476	Spectrogram 1	1	691.564397498	691.575091297	39687.151	47463.687										2
477	Waveform 1	1	692.207970000	692.222552453	36737.430	48000.000										2
477	Spectrogram 1	1	692.207970000	692.222552453	36737.430	48000.000										2
478	Waveform 1	1	692.421845971	692.431567606	40759.777	46659.218										3
478	Spectrogram 1	1	692.421845971	692.431567606	40759.777	46659.218										3
479	Waveform 1	1	692.629888960	692.641554922	36469.274	46391.061										3
479	Spectrogram 1	1	692.629888960	692.641554922	36469.274	46391.061										3
480	Waveform 1	1	693.474699307	693.480532288	36737.430	46927.374										2
480	Spectrogram 1	1	693.474699307	693.480532288	36737.430	46927.374										2
481	Waveform 1	1	830.357282705	830.371865157	38346.369	48804.469										3
481	Spectrogram 1	1	830.357282705	830.371865157	38346.369	48804.469										3
482	Waveform 1	1	830.470053671	830.476858816	39687.151	47731.844										3
482	Spectrogram 1	1	830.470053671	830.476858816	39687.151	47731.844										3
483	Waveform 1	1	830.688790459	830.700456421	37810.056	47731.844										3
483	Spectrogram 1	1	830.688790459	830.700456421	37810.056	47731.844										3
484	Waveform 1	1	830.793784117	830.813227387	37005.587	50145.251										3
484	Spectrogram 1	1	830.793784117	830.813227387	37005.587	50145.251										3
485	Waveform 1	1	830.132712936	830.150211879	36737.430	48000.000										1
485	Spectrogram 1	1	830.132712936	830.150211879	36737.430	48000.000										1
486	Waveform 1	1	830.924054290	830.932803762	39418.994	47731.844										3
486	Spectrogram 1	1	830.924054290	830.932803762	39418.994	47731.844										3
487	Waveform 1	1	831.025159294	831.038769583	39955.307	49340.782										3
487	Spectrogram 1	1	831.025159294	831.038769583	39955.307	49340.782										3
488	Waveform 1	1	831.138902424	831.148624059	39418.994	50413.408										3
488	Spectrogram 1	1	831.138902424	831.148624059	39418.994	50413.408										3
489	Waveform 1	1	831.353750558	831.365416520	39687.151	50413.408										3
489	Spectrogram 1	1	831.353750558	831.365416520	39687.151	50413.408										3
490	Waveform 1	1	831.458744216	831.467493688	36201.117	49072.626										3
490	Spectrogram 1	1	831.458744216	831.467493688	36201.117	49072.626										3
491	Waveform 1	1	831.563737874	831.574431673	38882.682	49877.095										3
491	Spectrogram 1	1	831.563737874	831.574431673	38882.682	49877.095										3
492	Waveform 1	1	831.660954225	831.683313985	36201.117	49877.095										3
492	Spectrogram 1	1	831.660954225	831.683313985	36201.117	49877.095										3
493	Waveform 1	1	831.776641681	831.794140625	39150.838	50413.408										3
493	Spectrogram 1	1	831.776641681	831.794140625	39150.838	50413.408										3
494	Waveform 1	1	831.885524257	831.900106710	36469.274	49340.782										3
494	Spectrogram 1	1	831.885524257	831.900106710	36469.274	49340.782										3
495	Waveform 1	1	831.989545752	832.002183877	38882.682	48268.156										3
495	Spectrogram 1	1	831.989545752	832.002183877	38882.682	48268.156										3
496	Waveform 1	1	832.088706429	832.102316718	40491.620	49340.782										3
496	Spectrogram 1	1	832.088706429	832.102316718	40491.620	49340.782										3
497	Waveform 1	1	832.293832928	832.301610236	37810.056	48268.156										3
497	Spectrogram 1	1	832.293832928	832.301610236	37810.056	48268.156										3
498	Waveform 1	1	832.361884373	832.374522499	40491.620	50413.408										3
498	Spectrogram 1	1	832.361884373	832.374522499	40491.620	50413.408										3
499	Waveform 1	1	832.452295579	832.469794522	39418.994	48268.156										3
499	Spectrogram 1	1	832.452295579	832.469794522	39418.994	48268.156										3
500	Waveform 1	1	832.510625389	832.519374861	37541.899	47195.531										3
500	Spectrogram 1	1	832.510625389	832.519374861	37541.899	47195.531										3
501	Waveform 1	1	832.568955199	832.579648998	39687.151	49340.782										3
501	Spectrogram 1	1	832.568955199	832.579648998	39687.151	49340.782										3
502	Waveform 1	1	832.616591211	832.632145827	40491.620	48804.469										3
502	Spectrogram 1	1	832.616591211	832.632145827	40491.620	48804.469										3
503	Waveform 1	1	832.665199386	832.672004530	39955.307	49072.626										3
503	Spectrogram 1	1	832.665199386	832.672004530	39955.307	49072.626										3
504	Waveform 1	1	832.928655959	832.939349757	38078.212	52022.346										3
504	Spectrogram 1	1	832.928655959	832.939349757	38078.212	52022.346										3
505	Waveform 1	1	833.037538271	833.047259906	38614.525	47731.844										3
505	Spectrogram 1	1	833.037538271	833.047259906	38614.525	47731.844										3
506	Waveform 1	1	833.161975199	833.169752507	39687.151	50413.408										3
506	Spectrogram 1	1	833.161975199	833.169752507	39687.151	50413.408										3
507	Waveform 1	1	833.247525587	833.262108040	40491.620	48804.469										3
507	Spectrogram 1	1	833.247525587	833.262108040	40491.620	48804.469										3
508	Waveform 1	1	833.368073862	833.389461459	39418.994	49340.782										3
508	Spectrogram 1	1	833.368073862	833.389461459	39418.994	49340.782										3
509	Waveform 1	1	833.587782813	833.600420939	38882.682	50681.564										3
509	Spectrogram 1	1	833.587782813	833.600420939	38882.682	50681.564										3
510	Waveform 1	1	833.796797966	833.807491765	38614.525	51217.877										3
510	Spectrogram 1	1	833.796797966	833.807491765	38614.525	51217.877										3
511	Waveform 1	1	832.708947007	832.724501623	42368.715	47195.531										2
511	Spectrogram 1	1	832.708947007	832.724501623	42368.715	47195.531										2
512	Waveform 1	1	832.747833547	832.765332490	41027.933	49877.095										2
512	Spectrogram 1	1	832.747833547	832.765332490	41027.933	49877.095										2
513	Waveform 1	1	832.808107684	832.818801483	41564.246	48268.156										2
513	Spectrogram 1	1	832.808107684	832.818801483	41564.246	48268.156										2
514	Waveform 1	1	833.430292326	833.443902615	37810.056	46927.374										2
514	Spectrogram 1	1	833.430292326	833.443902615	37810.056	46927.374										2
515	Waveform 1	1	833.692776471	833.703470270	40223.464	46391.061										2
515	Spectrogram 1	1	833.692776471	833.703470270	40223.464	46391.061										2
516	Waveform 1	1	834.127333676	834.140943965	41564.246	49608.939										2
516	Spectrogram 1	1	834.127333676	834.140943965	41564.246	49608.939										2
517	Waveform 1	1	834.244965460	834.266353057	37810.056	48536.313										2
517	Spectrogram 1	1	834.244965460	834.266353057	37810.056	48536.313										2
518	Waveform 1	1	834.472451719	834.479256864	39687.151	45854.749										2
518	Spectrogram 1	1	834.472451719	834.479256864	39687.151	45854.749										2
519	Waveform 1	1	834.356764262	834.373291042	36201.117	48268.156										3
519	Spectrogram 1	1	834.356764262	834.373291042	36201.117	48268.156										3
520	Waveform 1	1	835.273514708	835.284208507	39150.838	45586.592										2
520	Spectrogram 1	1	835.273514708	835.284208507	39150.838	45586.592										2
521	Waveform 1	1	835.491279333	835.505861785	37810.056	46122.905										2
521	Spectrogram 1	1	835.491279333	835.505861785	37810.056	46122.905										2
522	Waveform 1	1	834.704799060	834.715492858	37810.056	44513.966										1
522	Spectrogram 1	1	834.704799060	834.715492858	37810.056	44513.966										1
523	Waveform 1	1	834.942979118	834.951728589	38078.212	46122.905										1
523	Spectrogram 1	1	834.942979118	834.951728589	38078.212	46122.905										1
524	Waveform 1	1	835.722654246	835.726542900	38078.212	45854.749										1
524	Spectrogram 1	1	835.722654246	835.726542900	38078.212	45854.749										1
525	Waveform 1	1	862.851855480	862.859632788	41564.246	45586.592										1
525	Spectrogram 1	1	862.851855480	862.859632788	41564.246	45586.592										1
526	Waveform 1	1	862.931572887	862.939350195	44513.966	47731.844										1
526	Spectrogram 1	1	862.931572887	862.939350195	44513.966	47731.844										1
527	Waveform 1	1	864.517172086	864.533698866	37541.899	45050.279										1
527	Spectrogram 1	1	864.517172086	864.533698866	37541.899	45050.279										1
528	Waveform 1	1	864.864234457	864.872011765	37810.056	42905.028										1
528	Spectrogram 1	1	864.864234457	864.872011765	37810.056	42905.028										1
529	Waveform 1	1	865.643909849	865.651687157	36469.274	46659.218										2
529	Spectrogram 1	1	865.643909849	865.651687157	36469.274	46659.218										2
530	Waveform 1	1	865.745014853	865.760569469	38078.212	45318.436										2
530	Spectrogram 1	1	865.745014853	865.760569469	38078.212	45318.436										2
531	Waveform 1	1	865.846119858	865.856813656	39418.994	45586.592										2
531	Spectrogram 1	1	865.846119858	865.856813656	39418.994	45586.592										2
532	Waveform 1	1	866.161100832	866.172766794	36737.430	44782.123										2
532	Spectrogram 1	1	866.161100832	866.172766794	36737.430	44782.123										2
533	Waveform 1	1	866.267066654	866.273871799	35396.648	42905.028										1
533	Spectrogram 1	1	866.267066654	866.273871799	35396.648	42905.028										1
534	Waveform 1	1	866.369143822	866.376921130	38346.369	47195.531										1
534	Spectrogram 1	1	866.369143822	866.376921130	38346.369	47195.531										1
535	Waveform 1	1	866.470248826	866.474137480	38078.212	45854.749										1
535	Spectrogram 1	1	866.470248826	866.474137480	38078.212	45854.749										1
536	Waveform 1	1	868.188062261	868.192923079	38346.369	44513.966										1
536	Spectrogram 1	1	868.188062261	868.192923079	38346.369	44513.966										1
537	Waveform 1	1	868.275556977	868.288195102	37273.743	44513.966										1
537	Spectrogram 1	1	868.275556977	868.288195102	37273.743	44513.966										1
538	Waveform 1	1	868.367912509	868.375689817	37541.899	43977.654										1
538	Spectrogram 1	1	868.367912509	868.375689817	37541.899	43977.654										1
539	Waveform 1	1	868.801497695	868.812191493	35664.804	44782.123										1
539	Spectrogram 1	1	868.801497695	868.812191493	35664.804	44782.123										1
540	Waveform 1	1	869.327438149	869.336187621	39150.838	46122.905										1
540	Spectrogram 1	1	869.327438149	869.336187621	39150.838	46122.905										1
541	Waveform 1	1	869.596726867	869.609364992	35396.648	47195.531										1
541	Spectrogram 1	1	869.596726867	869.609364992	35396.648	47195.531										1
542	Waveform 1	1	869.684221582	869.696859707	37541.899	46122.905										1
542	Spectrogram 1	1	869.684221582	869.696859707	37541.899	46122.905										1
543	Waveform 1	1	869.857266685	869.873793465	39150.838	45586.592										1
543	Spectrogram 1	1	869.857266685	869.873793465	39150.838	45586.592										1
544	Waveform 1	1	870.042949914	870.057532367	39687.151	43709.497										1
544	Spectrogram 1	1	870.042949914	870.057532367	39687.151	43709.497										1
545	Waveform 1	1	870.222800162	870.232521797	42368.715	44513.966										1
545	Spectrogram 1	1	870.222800162	870.232521797	42368.715	44513.966										1
546	Waveform 1	1	870.396817429	870.408483391	38346.369	42905.028										1
546	Spectrogram 1	1	870.396817429	870.408483391	38346.369	42905.028										1
547	Waveform 1	1	1007.034429844	1007.066511239	24134.078	25743.017										1
547	Spectrogram 1	1	1007.034429844	1007.066511239	24134.078	25743.017										1
548	Waveform 1	1	1008.433373650	1008.478093171	24134.078	28156.425										1
548	Spectrogram 1	1	1008.433373650	1008.478093171	24134.078	28156.425										1
549	Waveform 1	1	1008.168945178	1008.194221429	26279.330	27888.268										1
549	Spectrogram 1	1	1008.168945178	1008.194221429	26279.330	27888.268										1
550	Waveform 1	1	1008.581142503	1008.618084716	25474.860	27083.799										1
550	Spectrogram 1	1	1008.581142503	1008.618084716	25474.860	27083.799										1
551	Waveform 1	1	1008.985562520	1009.008894444	24938.547	27351.955										2
551	Spectrogram 1	1	1008.985562520	1009.008894444	24938.547	27351.955										2
552	Waveform 1	1	1009.605803097	1009.627190694	23865.922	28960.894										2
552	Spectrogram 1	1	1009.605803097	1009.627190694	23865.922	28960.894										2
553	Waveform 1	1	1010.018972586	1010.052998308	24670.391	27083.799										2
553	Spectrogram 1	1	1010.018972586	1010.052998308	24670.391	27083.799										2
554	Waveform 1	1	1010.675183213	1010.716014080	25743.017	27888.268										2
554	Spectrogram 1	1	1010.675183213	1010.716014080	25743.017	27888.268										2
555	Waveform 1	1	1010.943500340	1010.991136352	24402.235	27888.268										3
555	Spectrogram 1	1	1010.943500340	1010.991136352	24402.235	27888.268										3
556	Waveform 1	1	1011.712481934	1011.749424147	25474.860	26279.330										3
556	Spectrogram 1	1	1011.712481934	1011.749424147	25474.860	26279.330										3
557	Waveform 1	1	1012.245227533	1012.276336765	24670.391	27351.955										3
557	Spectrogram 1	1	1012.245227533	1012.276336765	24670.391	27351.955										3
558	Waveform 1	1	1012.787695031	1012.827553734	24402.235	27888.268										3
558	Spectrogram 1	1	1012.787695031	1012.827553734	24402.235	27888.268										3
559	Waveform 1	1	1014.124420110	1014.164278813	25474.860	28424.581										3
559	Spectrogram 1	1	1014.124420110	1014.164278813	25474.860	28424.581										3
560	Waveform 1	1	1013.327246038	1013.351550125	24938.547	28424.581										3
560	Spectrogram 1	1	1013.327246038	1013.351550125	24938.547	28424.581										3
561	Waveform 1	1	1014.976035601	1015.011033487	24134.078	27620.112										3
561	Spectrogram 1	1	1014.976035601	1015.011033487	24134.078	27620.112										3
562	Waveform 1	1	1015.372678573	1015.416425931	23329.609	27083.799										3
562	Spectrogram 1	1	1015.372678573	1015.416425931	23329.609	27083.799										3
563	Waveform 1	1	1015.904452009	1015.934589078	23865.922	26815.642										3
563	Spectrogram 1	1	1015.904452009	1015.934589078	23865.922	26815.642										3
564	Waveform 1	1	1016.564551291	1016.602465667	23329.609	27351.955										3
564	Spectrogram 1	1	1016.564551291	1016.602465667	23329.609	27351.955										3
565	Waveform 1	1	1016.805647839	1016.831896254	24402.235	28424.581										1
565	Spectrogram 1	1	1016.805647839	1016.831896254	24402.235	28424.581										1
566	Waveform 1	1	1017.559074817	1017.585323231	25743.017	27888.268										1
566	Spectrogram 1	1	1017.559074817	1017.585323231	25743.017	27888.268										1
567	Waveform 1	1	1052.879727565	1052.895282181	37541.899	47731.844										1
567	Spectrogram 1	1	1052.879727565	1052.895282181	37541.899	47731.844										1
568	Waveform 1	1	1052.585162024	1052.595855822	37541.899	48536.313										1
568	Spectrogram 1	1	1052.585162024	1052.595855822	37541.899	48536.313										1
569	Waveform 1	1	1052.681406210	1052.698905153	36737.430	49072.626										1
569	Spectrogram 1	1	1052.681406210	1052.698905153	36737.430	49072.626										1
570	Waveform 1	1	1052.973055525	1052.983749323	38882.682	47195.531										2
570	Spectrogram 1	1	1052.973055525	1052.983749323	38882.682	47195.531										2
571	Waveform 1	1	1053.075132692	1053.087770818	36737.430	51486.034										2
571	Spectrogram 1	1	1053.075132692	1053.087770818	36737.430	51486.034										2
572	Waveform 1	1	1053.691484353	1053.702178151	39687.151	49072.626										3
572	Spectrogram 1	1	1053.691484353	1053.702178151	39687.151	49072.626										3
573	Waveform 1	1	1054.395330992	1054.408941281	38346.369	46391.061										3
573	Spectrogram 1	1	1054.395330992	1054.408941281	38346.369	46391.061										3
574	Waveform 1	1	1054.498380323	1054.503241141	34860.335	53094.972										3
574	Spectrogram 1	1	1054.498380323	1054.503241141	34860.335	53094.972										3
575	Waveform 1	1	1054.605318308	1054.623789415	38614.525	48000.000										3
575	Spectrogram 1	1	1054.605318308	1054.623789415	38614.525	48000.000										3
576	Waveform 1	1	1055.095288977	1055.111815756	38882.682	49340.782										3
576	Spectrogram 1	1	1055.095288977	1055.111815756	38882.682	49340.782										3
577	Waveform 1	1	1055.261528936	1055.280972206	39955.307	50145.251										3
577	Spectrogram 1	1	1055.261528936	1055.280972206	39955.307	50145.251										3
578	Waveform 1	1	1055.425824568	1055.449156492	39418.994	47463.687										3
578	Spectrogram 1	1	1055.425824568	1055.449156492	39418.994	47463.687										3
579	Waveform 1	1	1055.350967978	1055.369439084	39150.838	47463.687										2
579	Spectrogram 1	1	1055.350967978	1055.369439084	39150.838	47463.687										2
580	Waveform 1	1	1055.507486302	1055.524013081	41027.933	46659.218										2
580	Spectrogram 1	1	1055.507486302	1055.524013081	41027.933	46659.218										2
581	Waveform 1	1	1055.601786162	1055.620257268	39687.151	46391.061										2
581	Spectrogram 1	1	1055.601786162	1055.620257268	39687.151	46391.061										2
582	Waveform 1	1	1055.744694196	1055.763165303	37810.056	48536.313										2
582	Spectrogram 1	1	1055.744694196	1055.763165303	37810.056	48536.313										2
583	Waveform 1	1	1056.084951686	1056.095645484	36469.274	45318.436										2
583	Spectrogram 1	1	1056.084951686	1056.095645484	36469.274	45318.436										2
584	Waveform 1	1	1056.165641256	1056.182168036	39418.994	49072.626										2
584	Spectrogram 1	1	1056.165641256	1056.182168036	39418.994	49072.626										2
585	Waveform 1	1	1056.245358663	1056.264801933	37273.743	48804.469										2
585	Spectrogram 1	1	1056.245358663	1056.264801933	37273.743	48804.469										2
586	Waveform 1	1	1056.730468251	1056.745050704	39418.994	48268.156										2
