Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
459	Spectrogram 1	1	1420.997268089	1421.057300104	22791.367	27625.899	e		
460	Waveform 1	1	1421.249402553	1421.285421763	23482.014	29697.842	e		
460	Spectrogram 1	1	1421.249402553	1421.285421763	23482.014	29697.842	e		
461	Waveform 1	1	1421.504538619	1421.555565832	23482.014	27971.223	e		
461	Spectrogram 1	1	1421.504538619	1421.555565832	23482.014	27971.223	e		
462	Waveform 1	1	1421.762676285	1421.789690692	24172.662	27280.576	v		
462	Spectrogram 1	1	1421.762676285	1421.789690692	24172.662	27280.576	v		
463	Waveform 1	1	1422.368999640	1422.438036457	22791.367	27971.223	e		
463	Spectrogram 1	1	1422.368999640	1422.438036457	22791.367	27971.223	e		
464	Waveform 1	1	1422.627137306	1422.687169321	23482.014	27280.576	v		
464	Spectrogram 1	1	1422.627137306	1422.687169321	23482.014	27280.576	v		
465	Waveform 1	1	1422.876270169	1422.927297382	22100.719	26935.252	e		
465	Spectrogram 1	1	1422.876270169	1422.927297382	22100.719	26935.252	e		
466	Waveform 1	1	1423.104263981	1423.164295996	23482.014	29697.842	e		
466	Spectrogram 1	1	1423.104263981	1423.164295996	23482.014	29697.842	e		
467	Waveform 1	1	1423.362401647	1423.425435263	24172.662	27625.899	e		
467	Spectrogram 1	1	1423.362401647	1423.425435263	24172.662	27625.899	e		
468	Waveform 1	1	1423.608532910	1423.662561724	23482.014	28661.871	e		
468	Spectrogram 1	1	1423.608532910	1423.662561724	23482.014	28661.871	e		
469	Waveform 1	1	1425.546212966	1425.588235377	23136.691	27280.576	v		
469	Spectrogram 1	1	1425.546212966	1425.588235377	23136.691	27280.576	v		
470	Waveform 1	1	1426.086501104	1426.131525116	23482.014	27280.576	v		
470	Spectrogram 1	1	1426.086501104	1426.131525116	23482.014	27280.576	v		
471	Waveform 1	1	1429.551255179	1429.599280791	24172.662	29007.194	v		
471	Spectrogram 1	1	1429.551255179	1429.599280791	24172.662	29007.194	v		
472	Waveform 1	1	1429.791383240	1429.839408853	24517.986	29697.842	v		
472	Spectrogram 1	1	1429.791383240	1429.839408853	24517.986	29697.842	v		
473	Waveform 1	1	1430.010500096	1430.058525709	23482.014	28316.547	e		
473	Spectrogram 1	1	1430.010500096	1430.058525709	23482.014	28316.547	e		
474	Waveform 1	1	1430.400708196	1430.466743413	24172.662	29007.194	e		
474	Spectrogram 1	1	1430.400708196	1430.466743413	24172.662	29007.194	e		
475	Waveform 1	1	1430.637834657	1430.697866672	23482.014	29007.194	e		
475	Spectrogram 1	1	1430.637834657	1430.697866672	23482.014	29007.194	e		
476	Waveform 1	1	1431.013034752	1431.070065167	23827.338	30043.165	e		
476	Spectrogram 1	1	1431.013034752	1431.070065167	23827.338	30043.165	e		
477	Waveform 1	1	1431.619843442	1431.673872256	24172.662	28316.547	e		
477	Spectrogram 1	1	1431.619843442	1431.673872256	24172.662	28316.547	e		
478	Waveform 1	1	1432.208157193	1432.286198813	23827.338	29697.842	e		
478	Spectrogram 1	1	1432.208157193	1432.286198813	23827.338	29697.842	e		
479	Waveform 1	1	1432.457290056	1432.526326874	23827.338	29007.194	e		
479	Spectrogram 1	1	1432.457290056	1432.526326874	23827.338	29007.194	e		
480	Waveform 1	1	1432.721430924	1432.772458137	23827.338	29007.194	e		
480	Spectrogram 1	1	1432.721430924	1432.772458137	23827.338	29007.194	e		
481	Waveform 1	1	1432.970499907	1433.051543128	23827.338	27280.576	v		
481	Spectrogram 1	1	1432.970499907	1433.051543128	23827.338	27280.576	v		
482	Waveform 1	1	1433.234640774	1433.297674391	23827.338	29007.194	e		
482	Spectrogram 1	1	1433.234640774	1433.297674391	23827.338	29007.194	e		
483	Waveform 1	1	1433.759920909	1433.813949722	23827.338	26935.252	v		
483	Spectrogram 1	1	1433.759920909	1433.813949722	23827.338	26935.252	v		
484	Waveform 1	1	1434.267676773	1434.309699184	24172.662	27971.223	v		
484	Spectrogram 1	1	1434.267676773	1434.309699184	24172.662	27971.223	v		
485	Waveform 1	1	1435.003068961	1435.057097775	23482.014	26935.252	v		
485	Spectrogram 1	1	1435.003068961	1435.057097775	23482.014	26935.252	v		
486	Waveform 1	1	1443.210646026	1443.276681243	24517.986	28316.547	e		
486	Spectrogram 1	1	1443.210646026	1443.276681243	24517.986	28316.547	e		
487	Waveform 1	1	1443.732924559	1443.777948571	23827.338	27971.223	e		
487	Spectrogram 1	1	1443.732924559	1443.777948571	23827.338	27971.223	e		
488	Waveform 1	1	1444.369263922	1444.390275127	24172.662	26589.928	e		
488	Spectrogram 1	1	1444.369263922	1444.390275127	24172.662	26589.928	e		
489	Waveform 1	1	1444.874018101	1444.943054918	22446.043	27971.223	e		
489	Spectrogram 1	1	1444.874018101	1444.943054918	22446.043	27971.223	e		
490	Waveform 1	1	1445.381288630	1445.456328649	22791.367	29352.518	e		
490	Spectrogram 1	1	1445.381288630	1445.456328649	22791.367	29352.518	e		
491	Waveform 1	1	1445.888559160	1445.945589574	23136.691	27625.899	e		
491	Spectrogram 1	1	1445.888559160	1445.945589574	23136.691	27625.899	e		
492	Waveform 1	1	1446.374818484	1446.422844096	23482.014	27625.899	e		
492	Spectrogram 1	1	1446.374818484	1446.422844096	23482.014	27625.899	e		
493	Waveform 1	1	1447.026651100	1447.086683116	23136.691	28316.547	e		
493	Spectrogram 1	1	1447.026651100	1447.086683116	23136.691	28316.547	e		
494	Waveform 1	1	1447.705012874	1447.768046490	24172.662	27280.576	e		
494	Spectrogram 1	1	1447.705012874	1447.768046490	24172.662	27280.576	e		
495	Waveform 1	1	1448.349679977	1448.382697585	22791.367	27625.899	e		
495	Spectrogram 1	1	1448.349679977	1448.382697585	22791.367	27625.899	e		
496	Waveform 1	1	1450.105424783	1450.144445593	24172.662	29007.194	e		
496	Spectrogram 1	1	1450.105424783	1450.144445593	24172.662	29007.194	e		
497	Waveform 1	1	1450.513642488	1450.573674503	24517.986	30733.813	e		
497	Spectrogram 1	1	1450.513642488	1450.573674503	24517.986	30733.813	e		
498	Waveform 1	1	1450.765776952	1450.816804165	23482.014	29007.194	v		
498	Spectrogram 1	1	1450.765776952	1450.816804165	23482.014	29007.194	v		
499	Waveform 1	1	1451.140977048	1451.213015466	23482.014	29352.518	e		
499	Spectrogram 1	1	1451.140977048	1451.213015466	23482.014	29352.518	e		
500	Waveform 1	1	1451.393111512	1451.462148330	23136.691	27280.576	v		
500	Spectrogram 1	1	1451.393111512	1451.462148330	23136.691	27280.576	v		
501	Waveform 1	1	1451.753303604	1451.828343624	23136.691	29352.518	e		
501	Spectrogram 1	1	1451.753303604	1451.828343624	23136.691	29352.518	e		
502	Waveform 1	1	1451.951409255	1451.987428464	25553.957	30733.813	v		
502	Spectrogram 1	1	1451.951409255	1451.987428464	25553.957	30733.813	v		
503	Waveform 1	1	1453.570855750	1453.630887765	23827.338	27971.223	e		
503	Spectrogram 1	1	1453.570855750	1453.630887765	23827.338	27971.223	e		
504	Waveform 1	1	1454.279233531	1454.327259143	25208.633	27971.223	e		
504	Spectrogram 1	1	1454.279233531	1454.327259143	25208.633	27971.223	e		
505	Waveform 1	1	1454.642427223	1454.708462440	23827.338	28661.871	e		
505	Spectrogram 1	1	1454.642427223	1454.708462440	23827.338	28661.871	e		
506	Waveform 1	1	1454.891560087	1454.942587300	22791.367	27280.576	v		
506	Spectrogram 1	1	1454.891560087	1454.942587300	22791.367	27280.576	v		
507	Waveform 1	1	1455.122683346	1455.194721765	23482.014	29352.518	e		
507	Spectrogram 1	1	1455.122683346	1455.194721765	23482.014	29352.518	e		
508	Waveform 1	1	1455.362811407	1455.434849826	23827.338	25553.957	v		
508	Spectrogram 1	1	1455.362811407	1455.434849826	23827.338	25553.957	v		
509	Waveform 1	1	1455.599937868	1455.659969883	23136.691	29007.194	e		
509	Spectrogram 1	1	1455.599937868	1455.659969883	23136.691	29007.194	e		
510	Waveform 1	1	1455.822541660	1455.885575276	23482.014	29352.518	e		
510	Spectrogram 1	1	1455.822541660	1455.885575276	23482.014	29352.518	e		
511	Waveform 1	1	1456.053664919	1456.131706539	24517.986	29352.518	e		
511	Spectrogram 1	1	1456.053664919	1456.131706539	24517.986	29352.518	e		
512	Waveform 1	1	1456.299796182	1456.377837802	22100.719	28661.871	e		
512	Spectrogram 1	1	1456.299796182	1456.377837802	22100.719	28661.871	e		
513	Waveform 1	1	1456.530919441	1456.605959460	23482.014	30388.489	e		
513	Spectrogram 1	1	1456.530919441	1456.605959460	23482.014	30388.489	e		
514	Waveform 1	1	1456.993165959	1457.074209180	24517.986	28661.871	e		
514	Spectrogram 1	1	1456.993165959	1457.074209180	24517.986	28661.871	e		
515	Waveform 1	1	1457.227290819	1457.293326036	24172.662	29697.842	e		
515	Spectrogram 1	1	1457.227290819	1457.293326036	24172.662	29697.842	e		
516	Waveform 1	1	1457.470292720	1457.533326336	23827.338	29007.194	e		
516	Spectrogram 1	1	1457.470292720	1457.533326336	23827.338	29007.194	e		
517	Waveform 1	1	1457.707419180	1457.773454397	25208.633	30043.165	e		
517	Spectrogram 1	1	1457.707419180	1457.773454397	25208.633	30043.165	e		
518	Waveform 1	1	1457.944545641	1458.025588862	24863.309	29697.842	e		
518	Spectrogram 1	1	1457.944545641	1458.025588862	24863.309	29697.842	e		
519	Waveform 1	1	1458.181672101	1458.253710520	23482.014	29007.194	e		
519	Spectrogram 1	1	1458.181672101	1458.253710520	23482.014	29007.194	e		
520	Waveform 1	1	1458.421800163	1458.505844984	23482.014	30733.813	e		
520	Spectrogram 1	1	1458.421800163	1458.505844984	23482.014	30733.813	e		
521	Waveform 1	1	1458.676936228	1458.754977848	23482.014	28661.871	e		
521	Spectrogram 1	1	1458.676936228	1458.754977848	23482.014	28661.871	e		
522	Waveform 1	1	1459.172200354	1459.247240374	23136.691	27625.899	v		
522	Spectrogram 1	1	1459.172200354	1459.247240374	23136.691	27625.899	v		
523	Waveform 1	1	1459.425982381	1459.492017598	24172.662	28661.871	e		
523	Spectrogram 1	1	1459.425982381	1459.492017598	24172.662	28661.871	e		
524	Waveform 1	1	1460.209400181	1460.290443402	23136.691	29697.842	e		
524	Spectrogram 1	1	1460.209400181	1460.290443402	23136.691	29697.842	e		
525	Waveform 1	1	1460.728677114	1460.803717133	22791.367	27625.899	e		
525	Spectrogram 1	1	1460.728677114	1460.803717133	22791.367	27625.899	e		
526	Waveform 1	1	1461.538981559	1461.578002369	23136.691	27625.899	v		
526	Spectrogram 1	1	1461.538981559	1461.578002369	23136.691	27625.899	v		
527	Waveform 1	1	1463.024773939	1463.069797951	23827.338	28316.547	v		
527	Spectrogram 1	1	1463.024773939	1463.069797951	23827.338	28316.547	v		
528	Waveform 1	1	1459.690736345	1459.732758755	23482.014	26935.252	v		
528	Spectrogram 1	1	1459.690736345	1459.732758755	23482.014	26935.252	v		
529	Waveform 1	1	1461.011926017	1461.077961234	23482.014	25553.957	v		
529	Spectrogram 1	1	1461.011926017	1461.077961234	23482.014	25553.957	v		
530	Waveform 1	1	1462.518729602	1462.572758416	23482.014	26589.928	v		
530	Spectrogram 1	1	1462.518729602	1462.572758416	23482.014	26589.928	v		
531	Waveform 1	1	1472.373444715	1472.430475130	22100.719	27971.223	e		
531	Spectrogram 1	1	1472.373444715	1472.430475130	22100.719	27971.223	e		
532	Waveform 1	1	1472.661598389	1472.730635206	24863.309	29352.518	e		
532	Spectrogram 1	1	1472.661598389	1472.730635206	24863.309	29352.518	e		
533	Waveform 1	1	1472.835691233	1472.883716846	24172.662	28661.871	e		
533	Spectrogram 1	1	1472.835691233	1472.883716846	24172.662	28661.871	e		
534	Waveform 1	1	1474.649692562	1474.730735783	23827.338	29352.518	e		
534	Spectrogram 1	1	1474.649692562	1474.730735783	23827.338	29352.518	e		
535	Waveform 1	1	1474.811779004	1474.862806217	24517.986	28316.547	v		
535	Spectrogram 1	1	1474.811779004	1474.862806217	24517.986	28316.547	v		
536	Waveform 1	1	1475.072918270	1475.135951886	24172.662	30733.813	e		
536	Spectrogram 1	1	1475.072918270	1475.135951886	24172.662	30733.813	e		
537	Waveform 1	1	1475.700252831	1475.769289648	23482.014	29697.842	e		
537	Spectrogram 1	1	1475.700252831	1475.769289648	23482.014	29697.842	e		
538	Waveform 1	1	1475.979401702	1476.009417710	23482.014	26589.928	v		
538	Spectrogram 1	1	1475.979401702	1476.009417710	23482.014	26589.928	v		
539	Waveform 1	1	1477.110264248	1477.170296264	23136.691	27280.576	e		
539	Spectrogram 1	1	1477.110264248	1477.170296264	23136.691	27280.576	e		
540	Waveform 1	1	1477.908690052	1477.959717265	24172.662	27280.576	e		
540	Spectrogram 1	1	1477.908690052	1477.959717265	24172.662	27280.576	e		
541	Waveform 1	1	1478.435745595	1478.480769606	22791.367	25899.281	v		
541	Spectrogram 1	1	1478.435745595	1478.480769606	22791.367	25899.281	v		
542	Waveform 1	1	1481.305020406	1481.338038014	23827.338	26935.252	v		
542	Spectrogram 1	1	1481.305020406	1481.338038014	23827.338	26935.252	v		
543	Waveform 1	1	1481.557154870	1481.608182083	24863.309	26935.252	v		
543	Spectrogram 1	1	1481.557154870	1481.608182083	24863.309	26935.252	v		
544	Waveform 1	1	1481.950364570	1482.019401388	24172.662	27280.576	v		
544	Spectrogram 1	1	1481.950364570	1482.019401388	24172.662	27280.576	v		
545	Waveform 1	1	1482.229513442	1482.289545457	25208.633	26244.604	v		
545	Spectrogram 1	1	1482.229513442	1482.289545457	25208.633	26244.604	v		
546	Waveform 1	1	1482.619721541	1482.667747154	23136.691	27971.223	v		
546	Spectrogram 1	1	1482.619721541	1482.667747154	23136.691	27971.223	v		
547	Waveform 1	1	1483.150327900	1483.213361516	23827.338	27625.899	v		
547	Spectrogram 1	1	1483.150327900	1483.213361516	23827.338	27625.899	v		
548	Waveform 1	1	1483.684612837	1483.744644852	22791.367	27625.899	v		
548	Spectrogram 1	1	1483.684612837	1483.744644852	22791.367	27625.899	v		
549	Waveform 1	1	1484.213443787	1484.282480605	23827.338	27280.576	v		
549	Spectrogram 1	1	1484.213443787	1484.282480605	23827.338	27280.576	v		
550	Waveform 1	1	1484.477584655	1484.534615069	24172.662	27280.576	e		
550	Spectrogram 1	1	1484.477584655	1484.534615069	24172.662	27280.576	e		
551	Waveform 1	1	1485.510007558	1485.594052379	24172.662	26935.252	v		
551	Spectrogram 1	1	1485.510007558	1485.594052379	24172.662	26935.252	v		
552	Waveform 1	1	1492.923450407	1492.968474418	22791.367	29352.518	v		
552	Spectrogram 1	1	1492.923450407	1492.968474418	22791.367	29352.518	v		
553	Waveform 1	1	1493.748890618	1493.820929036	22791.367	25208.633	v		
553	Spectrogram 1	1	1493.748890618	1493.820929036	22791.367	25208.633	v		
554	Waveform 1	1	1494.031041090	1494.076065101	23827.338	29007.194	e		
554	Spectrogram 1	1	1494.031041090	1494.076065101	23827.338	29007.194	e		
555	Waveform 1	1	1494.325197965	1494.367220376	23827.338	27625.899	v		
555	Spectrogram 1	1	1494.325197965	1494.367220376	23827.338	27625.899	v		
556	Waveform 1	1	1494.880366346	1494.928391958	23482.014	27971.223	e		
556	Spectrogram 1	1	1494.880366346	1494.928391958	23482.014	27971.223	e		
557	Waveform 1	1	1495.165518419	1495.216545632	24172.662	27971.223	v		
557	Spectrogram 1	1	1495.165518419	1495.216545632	24172.662	27971.223	v		
558	Waveform 1	1	1495.567732921	1495.609755332	24517.986	29007.194	v		
558	Spectrogram 1	1	1495.567732921	1495.609755332	24517.986	29007.194	v		
559	Waveform 1	1	1495.417652883	1495.462676894	23482.014	26244.604	v		
559	Spectrogram 1	1	1495.417652883	1495.462676894	23482.014	26244.604	v		
560	Waveform 1	1	1495.927925013	1495.969947424	25553.957	29007.194	v		
560	Spectrogram 1	1	1495.927925013	1495.969947424	25553.957	29007.194	v		
561	Waveform 1	1	1496.069000249	1496.072001850	27625.899	28316.547	v		
561	Spectrogram 1	1	1496.069000249	1496.072001850	27625.899	28316.547	v		
562	Waveform 1	1	1496.339144318	1496.378165128	23827.338	29697.842	e		
562	Spectrogram 1	1	1496.339144318	1496.378165128	23827.338	29697.842	e		
563	Waveform 1	1	1496.593603322	1496.671644942	23482.014	27280.576	e		
563	Spectrogram 1	1	1496.593603322	1496.671644942	23482.014	27280.576	e		
564	Waveform 1	1	1497.549210797	1497.621249215	23136.691	27971.223	e		
564	Spectrogram 1	1	1497.549210797	1497.621249215	23136.691	27971.223	e		
565	Waveform 1	1	1498.080494133	1498.149530950	23827.338	28316.547	e		
565	Spectrogram 1	1	1498.080494133	1498.149530950	23827.338	28316.547	e		
566	Waveform 1	1	1498.680814286	1498.734843100	23827.338	25899.281	v		
566	Spectrogram 1	1	1498.680814286	1498.734843100	23827.338	25899.281	v		
567	Waveform 1	1	1498.983975963	1499.044007979	22791.367	25899.281	v		
567	Spectrogram 1	1	1498.983975963	1499.044007979	22791.367	25899.281	v		
568	Waveform 1	1	1499.235982581	1499.287009794	23136.691	26589.928	v		
568	Spectrogram 1	1	1499.235982581	1499.287009794	23136.691	26589.928	v		
569	Waveform 1	1	1499.473109042	1499.542145860	23482.014	27625.899	e		
569	Spectrogram 1	1	1499.473109042	1499.542145860	23482.014	27625.899	e		
570	Waveform 1	1	1500.043413188	1500.088437199	22446.043	26935.252	v		
570	Spectrogram 1	1	1500.043413188	1500.088437199	22446.043	26935.252	v		
571	Waveform 1	1	1502.047064666	1502.110098282	24172.662	25553.957	v		
571	Spectrogram 1	1	1502.047064666	1502.110098282	24172.662	25553.957	v		
572	Waveform 1	1	1502.719423237	1502.782456854	23827.338	27280.576	v		
572	Spectrogram 1	1	1502.719423237	1502.782456854	23827.338	27280.576	v		
573	Waveform 1	1	1503.097624934	1503.163660151	23827.338	27971.223	e		
573	Spectrogram 1	1	1503.097624934	1503.163660151	23827.338	27971.223	e		
574	Waveform 1	1	1503.388780208	1503.439807421	23136.691	27280.576	e		
574	Spectrogram 1	1	1503.388780208	1503.439807421	23136.691	27280.576	e		
575	Waveform 1	1	1503.775986707	1503.836018723	23827.338	28316.547	e		
575	Spectrogram 1	1	1503.775986707	1503.836018723	23827.338	28316.547	e		
576	Waveform 1	1	1504.046002930	1504.106034945	22791.367	27625.899	v		
576	Spectrogram 1	1	1504.046002930	1504.106034945	22791.367	27625.899	v		
577	Waveform 1	1	1504.307142197	1504.382182216	24517.986	28661.871	e		
577	Spectrogram 1	1	1504.307142197	1504.382182216	24517.986	28661.871	e		
578	Waveform 1	1	1504.595295870	1504.661331087	23827.338	27625.899	e		
578	Spectrogram 1	1	1504.595295870	1504.661331087	23827.338	27625.899	e		
579	Waveform 1	1	1504.979500769	1505.075551993	23827.338	28316.547	e		
579	Spectrogram 1	1	1504.979500769	1505.075551993	23827.338	28316.547	e		
580	Waveform 1	1	1505.174604818	1505.237638434	23482.014	29007.194	e		
580	Spectrogram 1	1	1505.174604818	1505.237638434	23482.014	29007.194	e		
581	Waveform 1	1	1505.396723275	1505.450752089	24517.986	28316.547	e		
581	Spectrogram 1	1	1505.396723275	1505.450752089	24517.986	28316.547	e		
582	Waveform 1	1	1505.606835329	1505.666867344	24172.662	27971.223	e		
582	Spectrogram 1	1	1505.606835329	1505.666867344	24172.662	27971.223	e		
583	Waveform 1	1	1505.782647567	1505.839677982	24863.309	28661.871	v		
583	Spectrogram 1	1	1505.782647567	1505.839677982	24863.309	28661.871	v		
584	Waveform 1	1	1506.124830055	1506.127831655	29007.194	29007.194	v		
584	Spectrogram 1	1	1506.124830055	1506.127831655	29007.194	29007.194	v		
585	Waveform 1	1	1507.268989077	1507.308009887	24863.309	29007.194	e		
585	Spectrogram 1	1	1507.268989077	1507.308009887	24863.309	29007.194	e		
586	Waveform 1	1	1507.455088325	1507.500112336	24172.662	27280.576	v		
586	Spectrogram 1	1	1507.455088325	1507.500112336	24172.662	27280.576	v		
587	Waveform 1	1	1507.758250002	1507.830288421	24172.662	28661.871	e		
587	Spectrogram 1	1	1507.758250002	1507.830288421	24172.662	28661.871	e		
588	Waveform 1	1	1507.980368459	1508.052406878	24172.662	27280.576	v		
588	Spectrogram 1	1	1507.980368459	1508.052406878	24172.662	27280.576	v		
589	Waveform 1	1	1508.438259423	1508.498291438	23482.014	27971.223	e		
589	Spectrogram 1	1	1508.438259423	1508.498291438	23482.014	27971.223	e		
590	Waveform 1	1	1509.167648409	1509.221677223	24172.662	27625.899	e		
590	Spectrogram 1	1	1509.167648409	1509.221677223	24172.662	27625.899	e		
591	Waveform 1	1	1510.020103027	1510.071130240	23827.338	27280.576	v		
591	Spectrogram 1	1	1510.020103027	1510.071130240	23827.338	27280.576	v		
592	Waveform 1	1	1518.402935248	1518.459965662	23482.014	26935.252	v		
592	Spectrogram 1	1	1518.402935248	1518.459965662	23482.014	26935.252	v		
593	Waveform 1	1	1518.640061708	1518.715101728	23136.691	27625.899	v		
593	Spectrogram 1	1	1518.640061708	1518.715101728	23136.691	27625.899	v		
594	Waveform 1	1	1518.940221785	1519.006257002	23482.014	27625.899	e		
594	Spectrogram 1	1	1518.940221785	1519.006257002	23482.014	27625.899	e		
595	Waveform 1	1	1519.213367455	1519.258391466	24172.662	27971.223	e		
595	Spectrogram 1	1	1519.213367455	1519.258391466	24172.662	27971.223	e		
596	Waveform 1	1	1519.474506722	1519.528535535	23482.014	28316.547	e		
596	Spectrogram 1	1	1519.474506722	1519.528535535	23482.014	28316.547	e		
597	Waveform 1	1	1519.738647589	1519.807684407	23827.338	28661.871	e		
597	Spectrogram 1	1	1519.738647589	1519.807684407	23827.338	28661.871	e		
598	Waveform 1	1	1520.002788457	1520.050814069	23136.691	27280.576	e		
598	Spectrogram 1	1	1520.002788457	1520.050814069	23136.691	27280.576	e		
599	Waveform 1	1	1520.257183664	1520.329222083	22791.367	28661.871	e		
599	Spectrogram 1	1	1520.257183664	1520.329222083	22791.367	28661.871	e		
600	Waveform 1	1	1520.518322931	1520.566348543	23482.014	26935.252	v		
600	Spectrogram 1	1	1520.518322931	1520.566348543	23482.014	26935.252	v		
601	Waveform 1	1	1520.902527829	1520.965561445	23136.691	28661.871	e		
601	Spectrogram 1	1	1520.902527829	1520.965561445	23136.691	28661.871	e		
602	Waveform 1	1	1521.172671898	1521.220697510	23482.014	26935.252	v		
602	Spectrogram 1	1	1521.172671898	1521.220697510	23482.014	26935.252	v		
603	Waveform 1	1	1521.289734328	1521.334758340	24517.986	29352.518	v		
603	Spectrogram 1	1	1521.289734328	1521.334758340	24517.986	29352.518	v		
604	Waveform 1	1	1521.679942428	1521.727968040	23482.014	27971.223	e		
604	Spectrogram 1	1	1521.679942428	1521.727968040	23482.014	27971.223	e		
605	Waveform 1	1	1522.196217760	1522.253248174	23136.691	27625.899	e		
605	Spectrogram 1	1	1522.196217760	1522.253248174	23136.691	27625.899	e		
606	Waveform 1	1	1522.721370133	1522.784403749	22791.367	26589.928	e		
606	Spectrogram 1	1	1522.721370133	1522.784403749	22791.367	26589.928	e		
607	Waveform 1	1	1523.240647065	1523.291674278	22791.367	27625.899	v		
607	Spectrogram 1	1	1523.240647065	1523.291674278	22791.367	27625.899	v		
608	Waveform 1	1	1523.907002436	1523.958029649	22446.043	27280.576	v		
608	Spectrogram 1	1	1523.907002436	1523.958029649	22446.043	27280.576	v		
609	Waveform 1	1	1524.614639274	1524.668668088	23482.014	26935.252	v		
609	Spectrogram 1	1	1524.614639274	1524.668668088	23482.014	26935.252	v		
610	Waveform 1	1	1527.661008530	1527.724042146	23827.338	27280.576	v		
610	Spectrogram 1	1	1527.661008530	1527.724042146	23827.338	27280.576	v		
611	Waveform 1	1	1528.225309474	1528.276336687	23136.691	26935.252	v		
611	Spectrogram 1	1	1528.225309474	1528.276336687	23136.691	26935.252	v		
612	Waveform 1	1	1528.492451942	1528.546480756	23136.691	27971.223	v		
612	Spectrogram 1	1	1528.492451942	1528.546480756	23136.691	27971.223	v		
613	Waveform 1	1	1528.777604015	1528.822628027	23482.014	26244.604	v		
613	Spectrogram 1	1	1528.777604015	1528.822628027	23482.014	26244.604	v		
614	Waveform 1	1	1529.071760890	1529.125789704	24172.662	28316.547	v		
614	Spectrogram 1	1	1529.071760890	1529.125789704	24172.662	28316.547	v		
615	Waveform 1	1	1529.476976994	1529.518999405	23482.014	27280.576	v		
615	Spectrogram 1	1	1529.476976994	1529.518999405	23482.014	27280.576	v		
616	Waveform 1	1	1529.852177090	1529.918212307	23482.014	28661.871	e		
616	Spectrogram 1	1	1529.852177090	1529.918212307	23482.014	28661.871	e		
617	Waveform 1	1	1530.149820901	1530.224860920	22791.367	27280.576	v		
617	Spectrogram 1	1	1530.149820901	1530.224860920	22791.367	27280.576	v		
618	Waveform 1	1	1530.705117043	1530.783158663	23136.691	29007.194	e		
618	Spectrogram 1	1	1530.705117043	1530.783158663	23136.691	29007.194	e		
619	Waveform 1	1	1533.337265393	1533.385291005	24172.662	27971.223	v		
619	Spectrogram 1	1	1533.337265393	1533.385291005	24172.662	27971.223	v		
620	Waveform 1	1	1533.490347032	1533.544375846	24517.986	27625.899	v		
620	Spectrogram 1	1	1533.490347032	1533.544375846	24517.986	27625.899	v		
621	Waveform 1	1	1533.760491101	1533.841534322	23482.014	30043.165	e		
621	Spectrogram 1	1	1533.760491101	1533.841534322	23482.014	30043.165	e		
622	Waveform 1	1	1534.069655980	1534.111678391	22791.367	27280.576	v		
622	Spectrogram 1	1	1534.069655980	1534.111678391	22791.367	27280.576	v		
623	Waveform 1	1	1534.333796847	1534.423844870	23482.014	29352.518	e		
623	Spectrogram 1	1	1534.333796847	1534.423844870	23482.014	29352.518	e		
624	Waveform 1	1	1534.895096191	1534.970136210	23136.691	29007.194	e		
624	Spectrogram 1	1	1534.895096191	1534.970136210	23136.691	29007.194	e		
625	Waveform 1	1	1535.090200241	1535.156235458	24172.662	29007.194	v		
625	Spectrogram 1	1	1535.090200241	1535.156235458	24172.662	29007.194	v		
626	Waveform 1	1	1535.324325101	1535.369349112	22791.367	30043.165	e		
626	Spectrogram 1	1	1535.324325101	1535.369349112	22791.367	30043.165	e		
627	Waveform 1	1	1536.519045087	1536.565569898	24172.662	27625.899	v		
627	Spectrogram 1	1	1536.519045087	1536.565569898	24172.662	27625.899	v		
628	Waveform 1	1	1536.670625925	1536.742664344	22791.367	27971.223	e		
628	Spectrogram 1	1	1536.670625925	1536.742664344	22791.367	27971.223	e		
629	Waveform 1	1	1536.925761990	1536.988795607	23827.338	29352.518	e		
629	Spectrogram 1	1	1536.925761990	1536.988795607	23827.338	29352.518	e		
630	Waveform 1	1	1537.186901257	1537.240930071	23136.691	26935.252	v		
630	Spectrogram 1	1	1537.186901257	1537.240930071	23136.691	26935.252	v		
631	Waveform 1	1	1537.460046927	1537.550094950	23136.691	29007.194	e		
631	Spectrogram 1	1	1537.460046927	1537.550094950	23136.691	29007.194	e		
632	Waveform 1	1	1537.763208604	1537.808232616	23827.338	26589.928	v		
632	Spectrogram 1	1	1537.763208604	1537.808232616	23827.338	26589.928	v		
633	Waveform 1	1	1538.030351073	1538.087381487	23136.691	29007.194	e		
633	Spectrogram 1	1	1538.030351073	1538.087381487	23136.691	29007.194	e		
634	Waveform 1	1	1539.313069151	1539.391110771	23136.691	29007.194	e		
634	Spectrogram 1	1	1539.313069151	1539.391110771	23136.691	29007.194	e		
635	Waveform 1	1	1539.868365293	1539.916390905	22446.043	26935.252	e		
635	Spectrogram 1	1	1539.868365293	1539.916390905	22446.043	26935.252	e		
636	Waveform 1	1	1540.084480548	1540.129504560	23482.014	26935.252	v		
636	Spectrogram 1	1	1540.084480548	1540.129504560	23482.014	26935.252	v		
637	Waveform 1	1	1540.327610210	1540.372634222	23482.014	28316.547	e		
637	Spectrogram 1	1	1540.327610210	1540.372634222	23482.014	28316.547	e		
