Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file
2269	Waveform 1	1	1039.117389354	1039.132397357	44126.316	56589.474	e		
2269	Spectrogram 1	1	1039.117389354	1039.132397357	44126.316	56589.474	e		
2270	Waveform 1	1	1039.240454985	1039.252461388	41768.421	55578.947	e		
2270	Spectrogram 1	1	1039.240454985	1039.252461388	41768.421	55578.947	e		
2271	Waveform 1	1	1039.786746325	1039.801754328	44463.158	55915.789	e		
2271	Spectrogram 1	1	1039.786746325	1039.801754328	44463.158	55915.789	e		
2272	Waveform 1	1	1039.834771937	1039.846778340	46147.368	55915.789	e		
2272	Spectrogram 1	1	1039.834771937	1039.846778340	46147.368	55915.789	e		
2273	Waveform 1	1	1040.282010451	1040.297018455	41094.737	55242.105	e		
2273	Spectrogram 1	1	1040.282010451	1040.297018455	41094.737	55242.105	e		
2274	Waveform 1	1	1064.170703496	1064.182709899	40084.211	55242.105	e		
2274	Spectrogram 1	1	1064.170703496	1064.182709899	40084.211	55242.105	e		
2275	Waveform 1	1	1064.840060467	1064.852066870	43115.789	55915.789	e		
2275	Spectrogram 1	1	1064.840060467	1064.852066870	43115.789	55915.789	e		
2276	Waveform 1	1	1063.216194452	1063.228200855	44463.158	53557.895	e		
2276	Spectrogram 1	1	1063.216194452	1063.228200855	44463.158	53557.895	e		
2277	Waveform 1	1	1063.540367335	1063.552373738	43115.789	55915.789	v		
2277	Spectrogram 1	1	1063.540367335	1063.552373738	43115.789	55915.789	v		
2278	Waveform 1	1	1063.693448974	1063.711458578	40084.211	60294.737	v		
2278	Spectrogram 1	1	1063.693448974	1063.711458578	40084.211	60294.737	v		
2279	Waveform 1	1	1063.879548221	1063.882549822	41094.737	54568.421	v		
2279	Spectrogram 1	1	1063.879548221	1063.882549822	41094.737	54568.421	v		
2280	Waveform 1	1	1082.196491044	1082.208497447	47494.737	57263.158	v		
2280	Spectrogram 1	1	1082.196491044	1082.208497447	47494.737	57263.158	v		
2281	Waveform 1	1	1082.517662326	1082.526667129	45136.842	54905.263	v		
2281	Spectrogram 1	1	1082.517662326	1082.526667129	45136.842	54905.263	v		
2282	Waveform 1	1	1082.577694342	1082.586699144	41094.737	55915.789	e		
2282	Spectrogram 1	1	1082.577694342	1082.586699144	41094.737	55915.789	e		
2283	Waveform 1	1	1082.760791988	1082.778801593	44126.316	56926.316	e		
2283	Spectrogram 1	1	1082.760791988	1082.778801593	44126.316	56926.316	e		
2284	Waveform 1	1	1082.946891236	1082.961899240	44800.000	56252.632	e		
2284	Spectrogram 1	1	1082.946891236	1082.961899240	44800.000	56252.632	e		
2285	Waveform 1	1	1082.886859221	1082.895864023	43452.632	57600.000	v		
2285	Spectrogram 1	1	1082.886859221	1082.895864023	43452.632	57600.000	v		
2286	Waveform 1	1	1082.679748768	1082.697758372	42778.947	56589.474	v		
2286	Spectrogram 1	1	1082.679748768	1082.697758372	42778.947	56589.474	v		
2287	Waveform 1	1	1092.628190396	1092.640196800	43452.632	56589.474	e		
2287	Spectrogram 1	1	1092.628190396	1092.640196800	43452.632	56589.474	e		
2288	Waveform 1	1	1093.237515352	1093.249521755	45473.684	56926.316	e		
2288	Spectrogram 1	1	1093.237515352	1093.249521755	45473.684	56926.316	e		
2289	Waveform 1	1	1119.357432317	1119.369438720	46484.211	57600.000	v		
2289	Spectrogram 1	1	1119.357432317	1119.369438720	46484.211	57600.000	v		
2290	Waveform 1	1	1119.024254632	1119.039262636	47157.895	56589.474	v		
2290	Spectrogram 1	1	1119.024254632	1119.039262636	47157.895	56589.474	v		
2291	Waveform 1	1	1120.325109991	1120.334114793	45810.526	55915.789	v		
2291	Spectrogram 1	1	1120.325109991	1120.334114793	45810.526	55915.789	v		
2292	Waveform 1	1	1120.403151611	1120.421161216	45473.684	55578.947	v		
2292	Spectrogram 1	1	1120.403151611	1120.421161216	45473.684	55578.947	v		
2293	Waveform 1	1	1128.128211810	1128.158227817	23915.789	29642.105	e		
2293	Spectrogram 1	1	1128.128211810	1128.158227817	23915.789	29642.105	e		
2294	Waveform 1	1	1133.957422465	1133.999444876	24926.316	32000.000	e		
2294	Spectrogram 1	1	1133.957422465	1133.999444876	24926.316	32000.000	e		
2295	Waveform 1	1	1134.227566534	1134.281595348	23915.789	30989.474	e		
2295	Spectrogram 1	1	1134.227566534	1134.281595348	23915.789	30989.474	e		
2296	Waveform 1	1	1134.791867478	1134.842894691	24926.316	31663.158	e		
2296	Spectrogram 1	1	1134.791867478	1134.842894691	24926.316	31663.158	e		
2297	Waveform 1	1	1135.050005144	1135.089025954	24589.474	30315.789	e		
2297	Spectrogram 1	1	1135.050005144	1135.089025954	24589.474	30315.789	e		
2298	Waveform 1	1	1135.239105993	1135.269122000	25263.158	30652.632	e		
2298	Spectrogram 1	1	1135.239105993	1135.269122000	25263.158	30652.632	e		
2299	Waveform 1	1	1135.509250062	1135.560277275	23915.789	32336.842	v		
2299	Spectrogram 1	1	1135.509250062	1135.560277275	23915.789	32336.842	v		
2300	Waveform 1	1	1135.761256680	1135.815285494	24926.316	31663.158	e		
2300	Spectrogram 1	1	1135.761256680	1135.815285494	24926.316	31663.158	e		
2301	Waveform 1	1	1136.307548019	1136.346568829	23578.947	29978.947	v		
2301	Spectrogram 1	1	1136.307548019	1136.346568829	23578.947	29978.947	v		
2302	Waveform 1	1	1136.973903390	1137.024930603	24926.316	29978.947	v		
2302	Spectrogram 1	1	1136.973903390	1137.024930603	24926.316	29978.947	v		
2303	Waveform 1	1	1137.370114691	1137.430146706	24926.316	28631.579	e		
2303	Spectrogram 1	1	1137.370114691	1137.430146706	24926.316	28631.579	e		
2304	Waveform 1	1	1137.661269965	1137.688284372	24589.474	28294.737	v		
2304	Spectrogram 1	1	1137.661269965	1137.688284372	24589.474	28294.737	v		
2305	Waveform 1	1	1137.931350154	1137.967369363	24589.474	29978.947	e		
2305	Spectrogram 1	1	1137.931350154	1137.967369363	24589.474	29978.947	e		
2306	Waveform 1	1	1138.120451002	1138.171478215	22905.263	29305.263	e		
2306	Spectrogram 1	1	1138.120451002	1138.171478215	22905.263	29305.263	e		
2307	Waveform 1	1	1138.378588668	1138.420611079	23578.947	29642.105	v		
2307	Spectrogram 1	1	1138.378588668	1138.420611079	23578.947	29642.105	v		
2308	Waveform 1	1	1138.666742342	1138.693756748	24926.316	29305.263	e		
2308	Spectrogram 1	1	1138.666742342	1138.693756748	24926.316	29305.263	e		
2309	Waveform 1	1	1139.062825796	1139.104848207	24252.632	27284.211	v		
2309	Spectrogram 1	1	1139.062825796	1139.104848207	24252.632	27284.211	v		
2310	Waveform 1	1	1139.720176364	1139.780208380	23242.105	25936.842	v		
2310	Spectrogram 1	1	1139.720176364	1139.780208380	23242.105	25936.842	v		
2311	Waveform 1	1	1140.395536537	1140.425552545	24252.632	27284.211	v		
2311	Spectrogram 1	1	1140.395536537	1140.425552545	24252.632	27284.211	v		
2312	Waveform 1	1	1140.002326836	1140.035344445	23915.789	28968.421	e		
2312	Spectrogram 1	1	1140.002326836	1140.035344445	23915.789	28968.421	e		
2313	Waveform 1	1	1140.641667800	1140.689693412	23578.947	27957.895	e		
2313	Spectrogram 1	1	1140.641667800	1140.689693412	23578.947	27957.895	e		
2314	Waveform 1	1	1140.909908614	1140.957934227	24252.632	27957.895	e		
2314	Spectrogram 1	1	1140.909908614	1140.957934227	24252.632	27957.895	e		
2315	Waveform 1	1	1141.186055885	1141.231079896	24926.316	26947.368	v		
2315	Spectrogram 1	1	1141.186055885	1141.231079896	24926.316	26947.368	v		
2316	Waveform 1	1	1141.447195152	1141.495220764	23915.789	27957.895	e		
2316	Spectrogram 1	1	1141.447195152	1141.495220764	23915.789	27957.895	e		
2317	Waveform 1	1	1141.849409654	1141.885428864	23578.947	27621.053	e		
2317	Spectrogram 1	1	1141.849409654	1141.885428864	23578.947	27621.053	e		
2318	Waveform 1	1	1138.307648511	1138.319654914	44800.000	56252.632	e		
2318	Spectrogram 1	1	1138.307648511	1138.319654914	44800.000	56252.632	e		
2319	Waveform 1	1	1138.676845405	1138.685850207	43452.632	58273.684	e		
2319	Spectrogram 1	1	1138.676845405	1138.685850207	43452.632	58273.684	e		
2320	Waveform 1	1	1138.445722146	1138.454726948	42778.947	56252.632	v		
2320	Spectrogram 1	1	1138.445722146	1138.454726948	42778.947	56252.632	v		
2321	Waveform 1	1	1138.520762165	1138.538771770	43115.789	57263.158	v		
2321	Spectrogram 1	1	1138.520762165	1138.538771770	43115.789	57263.158	v		
2322	Waveform 1	1	1138.598803785	1138.613811789	43115.789	57600.000	v		
2322	Spectrogram 1	1	1138.598803785	1138.613811789	43115.789	57600.000	v		
2323	Waveform 1	1	1138.760890226	1138.772896629	46147.368	56926.316	v		
2323	Spectrogram 1	1	1138.760890226	1138.772896629	46147.368	56926.316	v		
2324	Waveform 1	1	1139.382221585	1139.397229589	46821.053	56589.474	e		
2324	Spectrogram 1	1	1139.382221585	1139.397229589	46821.053	56589.474	e		
2325	Waveform 1	1	1139.775431286	1139.790439289	42442.105	53894.737	e		
2325	Spectrogram 1	1	1139.775431286	1139.790439289	42442.105	53894.737	e		
2326	Waveform 1	1	1139.871482510	1139.877485712	44463.158	58610.526	e		
2326	Spectrogram 1	1	1139.871482510	1139.877485712	44463.158	58610.526	e		
2327	Waveform 1	1	1140.334278159	1140.352287763	40757.895	56926.316	e		
2327	Spectrogram 1	1	1140.334278159	1140.352287763	40757.895	56926.316	e		
2328	Waveform 1	1	1140.052127687	1140.067135691	45473.684	57600.000	e		
2328	Spectrogram 1	1	1140.052127687	1140.067135691	45473.684	57600.000	e		
2329	Waveform 1	1	1142.488622686	1142.548654702	25263.158	28294.737	e		
2329	Spectrogram 1	1	1142.488622686	1142.548654702	25263.158	28294.737	e		
2330	Waveform 1	1	1142.755765154	1142.788782763	25600.000	27621.053	e		
2330	Spectrogram 1	1	1142.755765154	1142.788782763	25600.000	27621.053	e		
2331	Waveform 1	1	1143.281045289	1143.320066099	25263.158	27284.211	v		
2331	Spectrogram 1	1	1143.281045289	1143.320066099	25263.158	27284.211	v		
2332	Waveform 1	1	1143.558290905	1143.597311715	25600.000	27957.895	v		
2332	Spectrogram 1	1	1143.558290905	1143.597311715	25600.000	27957.895	v		
2333	Waveform 1	1	1144.062559834	1144.101580644	25936.842	27957.895	v		
2333	Spectrogram 1	1	1144.062559834	1144.101580644	25936.842	27957.895	v		
2334	Waveform 1	1	1145.968448560	1145.983456564	39747.368	48842.105	v		
2334	Spectrogram 1	1	1145.968448560	1145.983456564	39747.368	48842.105	v		
2335	Waveform 1	1	1146.043488579	1146.058496583	40084.211	48505.263	v		
2335	Spectrogram 1	1	1146.043488579	1146.058496583	40084.211	48505.263	v		
2336	Waveform 1	1	1146.118528598	1146.133536602	38063.158	48842.105	v		
2336	Spectrogram 1	1	1146.118528598	1146.133536602	38063.158	48842.105	v		
2337	Waveform 1	1	1146.310631047	1146.328640652	42442.105	44800.000	v		
2337	Spectrogram 1	1	1146.310631047	1146.328640652	42442.105	44800.000	v		
2338	Waveform 1	1	1180.374054680	1180.413075490	21894.737	26610.526	v		
2338	Spectrogram 1	1	1180.374054680	1180.413075490	21894.737	26610.526	v		
2339	Waveform 1	1	1183.084436207	1183.120455416	21894.737	27957.895	v		
2339	Spectrogram 1	1	1183.084436207	1183.120455416	21894.737	27957.895	v		
2340	Waveform 1	1	1183.900743769	1183.918753373	22905.263	27957.895	v		
2340	Spectrogram 1	1	1183.900743769	1183.918753373	22905.263	27957.895	v		
2341	Waveform 1	1	1184.666151964	1184.708174375	22905.263	26610.526	v		
2341	Spectrogram 1	1	1184.666151964	1184.708174375	22905.263	26610.526	v		
2342	Waveform 1	1	1185.476584171	1185.503598578	22568.421	27957.895	e		
2342	Spectrogram 1	1	1185.476584171	1185.503598578	22568.421	27957.895	e		
2343	Waveform 1	1	1185.644673814	1185.683694624	21894.737	28631.579	e		
2343	Spectrogram 1	1	1185.644673814	1185.683694624	21894.737	28631.579	e		
2344	Waveform 1	1	1189.172397624	1189.214420035	22905.263	28968.421	v		
2344	Spectrogram 1	1	1189.172397624	1189.214420035	22905.263	28968.421	v		
2345	Waveform 1	1	1189.832749793	1189.880775405	22568.421	26610.526	v		
2345	Spectrogram 1	1	1189.832749793	1189.880775405	22568.421	26610.526	v		
2346	Waveform 1	1	1190.757242829	1190.796263639	22905.263	26610.526	v		
2346	Spectrogram 1	1	1190.757242829	1190.796263639	22905.263	26610.526	v		
2347	Waveform 1	1	1193.997489943	1194.009496346	37726.316	47494.737	v		
2347	Spectrogram 1	1	1193.997489943	1194.009496346	37726.316	47494.737	v		
2348	Waveform 1	1	1194.204600395	1194.216606799	40421.053	46147.368	e		
2348	Spectrogram 1	1	1194.204600395	1194.216606799	40421.053	46147.368	e		
2349	Waveform 1	1	1194.504760472	1194.519768476	38400.000	48168.421	e		
2349	Spectrogram 1	1	1194.504760472	1194.519768476	38400.000	48168.421	e		
2350	Waveform 1	1	1194.726878929	1194.738885332	36042.105	48842.105	e		
2350	Spectrogram 1	1	1194.726878929	1194.738885332	36042.105	48842.105	e		
2351	Waveform 1	1	1194.834936557	1194.849944560	39073.684	46821.053	e		
2351	Spectrogram 1	1	1194.834936557	1194.849944560	39073.684	46821.053	e		
2352	Waveform 1	1	1196.754607094	1196.775618299	38063.158	56252.632	e		
2352	Spectrogram 1	1	1196.754607094	1196.775618299	38063.158	56252.632	e		
2353	Waveform 1	1	1197.306837754	1197.318844157	39073.684	54905.263	e		
2353	Spectrogram 1	1	1197.306837754	1197.318844157	39073.684	54905.263	e		
2354	Waveform 1	1	1197.369871370	1197.381877773	39073.684	50189.474	e		
2354	Spectrogram 1	1	1197.369871370	1197.381877773	39073.684	50189.474	e		
2355	Waveform 1	1	1197.429903386	1197.441909789	40757.895	50189.474	e		
2355	Spectrogram 1	1	1197.429903386	1197.441909789	40757.895	50189.474	e		
2357	Waveform 1	1	1197.486933800	1197.501941804	40421.053	49852.632	e		
2357	Spectrogram 1	1	1197.486933800	1197.501941804	40421.053	49852.632	e		
2358	Waveform 1	1	1197.534959412	1197.549967416	40084.211	48842.105	e		
2358	Spectrogram 1	1	1197.534959412	1197.549967416	40084.211	48842.105	e		
2359	Waveform 1	1	1197.585986625	1197.597993028	39410.526	48505.263	e		
2359	Spectrogram 1	1	1197.585986625	1197.597993028	39410.526	48505.263	e		
2360	Waveform 1	1	1197.631010637	1197.652021842	38400.000	48505.263	v		
2360	Spectrogram 1	1	1197.631010637	1197.652021842	38400.000	48505.263	v		
2361	Waveform 1	1	1197.691042652	1197.694044253	38063.158	49178.947	v		
2361	Spectrogram 1	1	1197.691042652	1197.694044253	38063.158	49178.947	v		
2362	Waveform 1	1	1197.745071466	1197.751074668	38736.842	49178.947	v		
2362	Spectrogram 1	1	1197.745071466	1197.751074668	38736.842	49178.947	v		
2363	Waveform 1	1	1198.219196541	1198.234204545	37726.316	54231.579	e		
2363	Spectrogram 1	1	1198.219196541	1198.234204545	37726.316	54231.579	e		
2364	Waveform 1	1	1198.297238161	1198.318249366	39410.526	48168.421	e		
2364	Spectrogram 1	1	1198.297238161	1198.318249366	39410.526	48168.421	e		
2365	Waveform 1	1	1199.335792026	1199.350800030	37052.632	48505.263	e		
2365	Spectrogram 1	1	1199.335792026	1199.350800030	37052.632	48505.263	e		
2366	Waveform 1	1	1207.581776719	1207.593783122	40084.211	48168.421	v		
2366	Spectrogram 1	1	1207.581776719	1207.593783122	40084.211	48168.421	v		
2367	Waveform 1	1	1207.758871165	1207.764874366	40757.895	46821.053	v		
2367	Spectrogram 1	1	1207.758871165	1207.764874366	40757.895	46821.053	v		
2368	Waveform 1	1	1207.491728696	1207.509738301	38736.842	48505.263	v		
2368	Spectrogram 1	1	1207.491728696	1207.509738301	38736.842	48505.263	v		
2369	Waveform 1	1	1207.941968811	1207.956976815	39747.368	47831.579	v		
2369	Spectrogram 1	1	1207.941968811	1207.956976815	39747.368	47831.579	v		
2370	Waveform 1	1	1209.972085395	1209.993096601	41094.737	48842.105	e		
2370	Spectrogram 1	1	1209.972085395	1209.993096601	41094.737	48842.105	e		
2371	Waveform 1	1	1210.068136620	1210.113160631	39410.526	47157.895	v		
2371	Spectrogram 1	1	1210.068136620	1210.113160631	39410.526	47157.895	v		
2372	Waveform 1	1	1210.137173437	1210.170191046	42105.263	48168.421	v		
2372	Spectrogram 1	1	1210.137173437	1210.170191046	42105.263	48168.421	v		
2373	Waveform 1	1	1210.239227864	1210.248232666	37052.632	47831.579	e		
2373	Spectrogram 1	1	1210.239227864	1210.248232666	37052.632	47831.579	e		
2374	Waveform 1	1	1210.299259879	1210.317269484	40084.211	48505.263	e		
2374	Spectrogram 1	1	1210.299259879	1210.317269484	40084.211	48505.263	e		
2375	Waveform 1	1	1210.923592838	1210.938600842	39410.526	47494.737	e		
2375	Spectrogram 1	1	1210.923592838	1210.938600842	39410.526	47494.737	e		
2376	Waveform 1	1	1210.983624854	1210.995631257	39747.368	47494.737	e		
2376	Spectrogram 1	1	1210.983624854	1210.995631257	39747.368	47494.737	e		
2377	Waveform 1	1	1211.142709694	1211.151714497	36378.947	56926.316	e		
2377	Spectrogram 1	1	1211.142709694	1211.151714497	36378.947	56926.316	e		
2378	Waveform 1	1	1211.217749714	1211.235759318	39747.368	49515.789	e		
2378	Spectrogram 1	1	1211.217749714	1211.235759318	39747.368	49515.789	e		
2379	Waveform 1	1	1211.731023445	1211.746031449	40084.211	49178.947	e		
2379	Spectrogram 1	1	1211.731023445	1211.746031449	40084.211	49178.947	e		
2380	Waveform 1	1	1211.649980224	1211.664988228	38400.000	49178.947	v		
2380	Spectrogram 1	1	1211.649980224	1211.664988228	38400.000	49178.947	v		
2381	Waveform 1	1	1212.501757780	1212.525770586	38400.000	48505.263	e		
2381	Spectrogram 1	1	1212.501757780	1212.525770586	38400.000	48505.263	e		
2382	Waveform 1	1	1212.789911453	1212.798916256	36715.789	48168.421	v		
2382	Spectrogram 1	1	1212.789911453	1212.798916256	36715.789	48168.421	v		
2383	Waveform 1	1	1213.433352449	1213.451362053	37389.474	46484.211	e		
2383	Spectrogram 1	1	1213.433352449	1213.451362053	37389.474	46484.211	e		
2384	Waveform 1	1	1213.529403673	1213.547413278	35705.263	48168.421	v		
2384	Spectrogram 1	1	1213.529403673	1213.547413278	35705.263	48168.421	v		
2385	Waveform 1	1	1213.628456499	1213.646466103	39073.684	46484.211	e		
2385	Spectrogram 1	1	1213.628456499	1213.646466103	39073.684	46484.211	e		
2386	Waveform 1	1	1214.120719024	1214.141730230	36042.105	47157.895	e		
2386	Spectrogram 1	1	1214.120719024	1214.141730230	36042.105	47157.895	e		
2387	Waveform 1	1	1214.297813470	1214.303816671	35368.421	46821.053	e		
2387	Spectrogram 1	1	1214.297813470	1214.303816671	35368.421	46821.053	e		
2388	Waveform 1	1	1214.561890371	1214.579899976	39410.526	47157.895	v		
2388	Spectrogram 1	1	1214.561890371	1214.579899976	39410.526	47157.895	v		
2389	Waveform 1	1	1214.750991220	1214.765999224	38063.158	46147.368	v		
2389	Spectrogram 1	1	1214.750991220	1214.765999224	38063.158	46147.368	v		
2390	Waveform 1	1	1227.616733272	1227.631741275	36042.105	53221.053	e		
2390	Spectrogram 1	1	1227.616733272	1227.631741275	36042.105	53221.053	e		
2391	Waveform 1	1	1227.967920561	1227.973923763	39073.684	49178.947	e		
2391	Spectrogram 1	1	1227.967920561	1227.973923763	39073.684	49178.947	e		
2392	Waveform 1	1	1228.400151072	1228.427165479	39410.526	49852.632	e		
2392	Spectrogram 1	1	1228.400151072	1228.427165479	39410.526	49852.632	e		
2393	Waveform 1	1	1228.833543894	1228.848551898	39073.684	47157.895	e		
2393	Spectrogram 1	1	1228.833543894	1228.848551898	39073.684	47157.895	e		
2394	Waveform 1	1	1228.923591917	1228.935598320	38736.842	47157.895	e		
2394	Spectrogram 1	1	1228.923591917	1228.935598320	38736.842	47157.895	e		
2395	Waveform 1	1	1228.995630335	1229.010638339	39410.526	47831.579	e		
2395	Spectrogram 1	1	1228.995630335	1229.010638339	39410.526	47831.579	e		
2396	Waveform 1	1	1229.169723180	1229.178727982	37726.316	48505.263	e		
2396	Spectrogram 1	1	1229.169723180	1229.178727982	37726.316	48505.263	e		
2397	Waveform 1	1	1229.517908869	1229.535918474	38063.158	46147.368	e		
2397	Spectrogram 1	1	1229.517908869	1229.535918474	38063.158	46147.368	e		
2398	Waveform 1	1	1266.556946823	1266.574956427	36378.947	45136.842	v		
2398	Spectrogram 1	1	1266.556946823	1266.574956427	36378.947	45136.842	v		
2399	Waveform 1	1	1266.352837970	1266.358841172	37389.474	45473.684	v		
2399	Spectrogram 1	1	1266.352837970	1266.358841172	37389.474	45473.684	v		
2400	Waveform 1	1	1273.520826619	1273.544839425	41431.579	54568.421	v		
2400	Spectrogram 1	1	1273.520826619	1273.544839425	41431.579	54568.421	v		
2401	Waveform 1	1	1273.580858634	1273.592865037	39073.684	49852.632	v		
2401	Spectrogram 1	1	1273.580858634	1273.592865037	39073.684	49852.632	v		
2402	Waveform 1	1	1276.289273196	1276.304281200	47831.579	55578.947	v		
2402	Spectrogram 1	1	1276.289273196	1276.304281200	47831.579	55578.947	v		
2403	Waveform 1	1	1276.367314816	1276.376319618	47494.737	55915.789	v		
2403	Spectrogram 1	1	1276.367314816	1276.376319618	47494.737	55915.789	v		
2404	Waveform 1	1	1276.418342029	1276.421343630	45136.842	55915.789	v		
2404	Spectrogram 1	1	1276.418342029	1276.421343630	45136.842	55915.789	v		
2405	Waveform 1	1	1276.460364440	1276.472370843	42105.263	57263.158	v		
2405	Spectrogram 1	1	1276.460364440	1276.472370843	42105.263	57263.158	v		
2406	Waveform 1	1	1276.499385250	1276.514393254	43115.789	57263.158	v		
2406	Spectrogram 1	1	1276.499385250	1276.514393254	43115.789	57263.158	v		
2407	Waveform 1	1	1276.544409261	1276.562418866	44800.000	58273.684	v		
2407	Spectrogram 1	1	1276.544409261	1276.562418866	44800.000	58273.684	v		
2408	Waveform 1	1	1276.601439676	1276.616447680	44800.000	57600.000	v		
2408	Spectrogram 1	1	1276.601439676	1276.616447680	44800.000	57600.000	v		
2409	Waveform 1	1	1286.749149267	1286.770160473	40757.895	48505.263	e		
2409	Spectrogram 1	1	1286.749149267	1286.770160473	40757.895	48505.263	e		
2410	Waveform 1	1	1286.890224503	1286.905232507	40084.211	50526.316	e		
2410	Spectrogram 1	1	1286.890224503	1286.905232507	40084.211	50526.316	e		
2411	Waveform 1	1	1287.055312545	1287.073322150	39410.526	48505.263	e		
2411	Spectrogram 1	1	1287.055312545	1287.073322150	39410.526	48505.263	e		
2412	Waveform 1	1	1287.163370173	1287.181379778	39073.684	47157.895	e		
2412	Spectrogram 1	1	1287.163370173	1287.181379778	39073.684	47157.895	e		
2413	Waveform 1	1	1287.349469421	1287.367479025	39073.684	49178.947	v		
2413	Spectrogram 1	1	1287.349469421	1287.367479025	39073.684	49178.947	v		
2414	Waveform 1	1	1287.445520645	1287.457527048	39747.368	48168.421	v		
2414	Spectrogram 1	1	1287.445520645	1287.457527048	39747.368	48168.421	v		
2415	Waveform 1	1	1287.523562265	1287.535568668	38736.842	47157.895	e		
2415	Spectrogram 1	1	1287.523562265	1287.535568668	38736.842	47157.895	e		
2416	Waveform 1	1	1287.592599083	1287.610608687	42105.263	47494.737	v		
2416	Spectrogram 1	1	1287.592599083	1287.610608687	42105.263	47494.737	v		
2417	Waveform 1	1	1287.673642303	1287.688650307	39073.684	48505.263	v		
2417	Spectrogram 1	1	1287.673642303	1287.688650307	39073.684	48505.263	v		
2418	Waveform 1	1	1396.162165731	1396.177173735	44126.316	56589.474	v		
2418	Spectrogram 1	1	1396.162165731	1396.177173735	44126.316	56589.474	v		
2419	Waveform 1	1	1396.240207351	1396.255215355	39747.368	52210.526	v		
2419	Spectrogram 1	1	1396.240207351	1396.255215355	39747.368	52210.526	v		
2420	Waveform 1	1	1397.035631554	1397.044636356	42778.947	51536.842	e		
2420	Spectrogram 1	1	1397.035631554	1397.044636356	42778.947	51536.842	e		
2421	Waveform 1	1	1396.546370629	1396.561378633	43452.632	52884.211	v		
2421	Spectrogram 1	1	1396.546370629	1396.561378633	43452.632	52884.211	v		
2422	Waveform 1	1	1396.705455470	1396.714460272	50189.474	56589.474	v		
2422	Spectrogram 1	1	1396.705455470	1396.714460272	50189.474	56589.474	v		
2423	Waveform 1	1	1402.872199535	1402.887207539	45136.842	54905.263	v		
2423	Spectrogram 1	1	1402.872199535	1402.887207539	45136.842	54905.263	v		
2424	Waveform 1	1	1402.169824956	1402.187834560	45473.684	59621.053	v		
2424	Spectrogram 1	1	1402.169824956	1402.187834560	45473.684	59621.053	v		
2425	Waveform 1	1	1402.232858572	1402.244864975	42442.105	51200.000	v		
2425	Spectrogram 1	1	1402.232858572	1402.244864975	42442.105	51200.000	v		
2426	Waveform 1	1	1402.286887386	1402.292890587	41768.421	60631.579	v		
2426	Spectrogram 1	1	1402.286887386	1402.292890587	41768.421	60631.579	v		
2427	Waveform 1	1	1402.340916199	1402.349921002	45473.684	54905.263	v		
2427	Spectrogram 1	1	1402.340916199	1402.349921002	45473.684	54905.263	v		
2428	Waveform 1	1	1402.400948215	1402.412954618	46147.368	56252.632	v		
2428	Spectrogram 1	1	1402.400948215	1402.412954618	46147.368	56252.632	v		
2429	Waveform 1	1	1407.278843154	1407.290849557	44800.000	51536.842	v		
2429	Spectrogram 1	1	1407.278843154	1407.290849557	44800.000	51536.842	v		
2430	Waveform 1	1	1426.378526970	1426.393534974	37389.474	47494.737	v		
2430	Spectrogram 1	1	1426.378526970	1426.393534974	37389.474	47494.737	v		
2431	Waveform 1	1	1426.492587800	1426.507595803	37052.632	45473.684	v		
2431	Spectrogram 1	1	1426.492587800	1426.507595803	37052.632	45473.684	v		
2432	Waveform 1	1	1426.939826314	1426.951832717	35031.579	43115.789	v		
2432	Spectrogram 1	1	1426.939826314	1426.951832717	35031.579	43115.789	v		
2433	Waveform 1	1	1444.012880142	1444.027888145	39073.684	46484.211	v		
2433	Spectrogram 1	1	1444.012880142	1444.027888145	39073.684	46484.211	v		
2434	Waveform 1	1	1444.102928165	1444.114934568	40084.211	46484.211	v		
2434	Spectrogram 1	1	1444.102928165	1444.114934568	40084.211	46484.211	v		
2435	Waveform 1	1	1446.580411109	1446.613428718	36042.105	47494.737	v		
2435	Spectrogram 1	1	1446.580411109	1446.613428718	36042.105	47494.737	v		
2436	Waveform 1	1	1446.718484744	1446.736494349	37726.316	48168.421	v		
2436	Spectrogram 1	1	1446.718484744	1446.736494349	37726.316	48168.421	v		
2437	Waveform 1	1	1457.269021850	1457.296036257	38063.158	46821.053	v		
2437	Spectrogram 1	1	1457.269021850	1457.296036257	38063.158	46821.053	v		
2438	Waveform 1	1	1457.998346955	1458.022359762	36715.789	47157.895	v		
2438	Spectrogram 1	1	1457.998346955	1458.022359762	36715.789	47157.895	v		
2439	Waveform 1	1	1459.342387037	1459.354393440	39073.684	47157.895	e		
2439	Spectrogram 1	1	1459.342387037	1459.354393440	39073.684	47157.895	e		
2440	Waveform 1	1	1458.630394559	1458.642400962	37726.316	45473.684	v		
2440	Spectrogram 1	1	1458.630394559	1458.642400962	37726.316	45473.684	v		
2441	Waveform 1	1	1460.063320437	1460.081330041	38063.158	46821.053	e		
2441	Spectrogram 1	1	1460.063320437	1460.081330041	38063.158	46821.053	e		
2442	Waveform 1	1	1459.799179569	1459.814187573	39747.368	47831.579	e		
2442	Spectrogram 1	1	1459.799179569	1459.814187573	39747.368	47831.579	e		
2443	Waveform 1	1	1459.571057911	1459.583064314	39073.684	48505.263	v		
2443	Spectrogram 1	1	1459.571057911	1459.583064314	39073.684	48505.263	v		
