Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
374	Spectrogram 1	1	1064.494500000	1064.501000000	41796.000	51761.000	0.594	Echolocation	20220826_070000.WAV
375	Waveform 1	1	1064.760500000	1064.769000000	41796.000	50950.000	0.505	Echolocation	20220826_070000.WAV
375	Spectrogram 1	1	1064.760500000	1064.769000000	41796.000	50950.000	0.505	Echolocation	20220826_070000.WAV
376	Waveform 1	1	1064.845500000	1064.853200000	41796.000	49725.000	0.532	Echolocation	20220826_070000.WAV
376	Spectrogram 1	1	1064.845500000	1064.853200000	41796.000	49725.000	0.532	Echolocation	20220826_070000.WAV
377	Waveform 1	1	1064.931500000	1064.940000000	42656.000	48555.000	0.559	Echolocation	20220826_070000.WAV
377	Spectrogram 1	1	1064.931500000	1064.940000000	42656.000	48555.000	0.559	Echolocation	20220826_070000.WAV
378	Waveform 1	1	1065.178500000	1065.187500000	41796.000	57663.000	0.601	Echolocation	20220826_070000.WAV
378	Spectrogram 1	1	1065.178500000	1065.187500000	41796.000	57663.000	0.601	Echolocation	20220826_070000.WAV
379	Waveform 1	1	1065.340500000	1065.350300000	42656.000	55541.000	0.538	Echolocation	20220826_070000.WAV
379	Spectrogram 1	1	1065.340500000	1065.350300000	42656.000	55541.000	0.538	Echolocation	20220826_070000.WAV
380	Waveform 1	1	1065.880500000	1065.888500000	43515.000	49491.000	0.526	Echolocation	20220826_070000.WAV
380	Spectrogram 1	1	1065.880500000	1065.888500000	43515.000	49491.000	0.526	Echolocation	20220826_070000.WAV
381	Waveform 1	1	1065.961500000	1065.970700000	42656.000	58969.000	0.503	Echolocation	20220826_070000.WAV
381	Spectrogram 1	1	1065.961500000	1065.970700000	42656.000	58969.000	0.503	Echolocation	20220826_070000.WAV
382	Waveform 1	1	1066.046500000	1066.055300000	41796.000	60009.000	0.525	Echolocation	20220826_070000.WAV
382	Spectrogram 1	1	1066.046500000	1066.055300000	41796.000	60009.000	0.525	Echolocation	20220826_070000.WAV
383	Waveform 1	1	1066.137500000	1066.149000000	42656.000	54215.000	0.512	Echolocation	20220826_070000.WAV
383	Spectrogram 1	1	1066.137500000	1066.149000000	42656.000	54215.000	0.512	Echolocation	20220826_070000.WAV
384	Waveform 1	1	1066.442500000	1066.453000000	42656.000	57763.000	0.502	Echolocation	20220826_070000.WAV
384	Spectrogram 1	1	1066.442500000	1066.453000000	42656.000	57763.000	0.502	Echolocation	20220826_070000.WAV
385	Waveform 1	1	1067.782500000	1067.791100000	41796.000	57895.000	0.53	Echolocation	20220826_070000.WAV
385	Spectrogram 1	1	1067.782500000	1067.791100000	41796.000	57895.000	0.53	Echolocation	20220826_070000.WAV
386	Waveform 1	1	1068.019500000	1068.028400000	40078.000	47482.000	0.609	Echolocation	20220826_070000.WAV
386	Spectrogram 1	1	1068.019500000	1068.028400000	40078.000	47482.000	0.609	Echolocation	20220826_070000.WAV
387	Waveform 1	1	1068.073500000	1068.081900000	41796.000	58303.000	0.516	Echolocation	20220826_070000.WAV
387	Spectrogram 1	1	1068.073500000	1068.081900000	41796.000	58303.000	0.516	Echolocation	20220826_070000.WAV
388	Waveform 1	1	1068.168500000	1068.178200000	41796.000	57347.000	0.573	Echolocation	20220826_070000.WAV
388	Spectrogram 1	1	1068.168500000	1068.178200000	41796.000	57347.000	0.573	Echolocation	20220826_070000.WAV
389	Waveform 1	1	1068.267500000	1068.275300000	41796.000	54083.000	0.575	Echolocation	20220826_070000.WAV
389	Spectrogram 1	1	1068.267500000	1068.275300000	41796.000	54083.000	0.575	Echolocation	20220826_070000.WAV
390	Waveform 1	1	1068.363500000	1068.371600000	40937.000	56287.000	0.551	Echolocation	20220826_070000.WAV
390	Spectrogram 1	1	1068.363500000	1068.371600000	40937.000	56287.000	0.551	Echolocation	20220826_070000.WAV
391	Waveform 1	1	1068.439500000	1068.447500000	39218.000	47535.000	0.555	fp	20220826_070000.WAV
391	Spectrogram 1	1	1068.439500000	1068.447500000	39218.000	47535.000	0.555	fp	20220826_070000.WAV
392	Waveform 1	1	1068.648500000	1068.656500000	40937.000	55532.000	0.55	Echolocation	20220826_070000.WAV
392	Spectrogram 1	1	1068.648500000	1068.656500000	40937.000	55532.000	0.55	Echolocation	20220826_070000.WAV
393	Waveform 1	1	1069.855500000	1069.863900000	43515.000	59786.000	0.627	Echolocation	20220826_070000.WAV
393	Spectrogram 1	1	1069.855500000	1069.863900000	43515.000	59786.000	0.627	Echolocation	20220826_070000.WAV
394	Waveform 1	1	1069.931500000	1069.939400000	42656.000	53322.000	0.617	Echolocation	20220826_070000.WAV
394	Spectrogram 1	1	1069.931500000	1069.939400000	42656.000	53322.000	0.617	Echolocation	20220826_070000.WAV
395	Waveform 1	1	1070.086500000	1070.095000000	41796.000	57903.000	0.553	Echolocation	20220826_070000.WAV
395	Spectrogram 1	1	1070.086500000	1070.095000000	41796.000	57903.000	0.553	Echolocation	20220826_070000.WAV
396	Waveform 1	1	1070.202500000	1070.210500000	42656.000	54841.000	0.515	Echolocation	20220826_070000.WAV
396	Spectrogram 1	1	1070.202500000	1070.210500000	42656.000	54841.000	0.515	Echolocation	20220826_070000.WAV
397	Waveform 1	1	1070.333500000	1070.341500000	41796.000	51577.000	0.644	Echolocation	20220826_070000.WAV
397	Spectrogram 1	1	1070.333500000	1070.341500000	41796.000	51577.000	0.644	Echolocation	20220826_070000.WAV
398	Waveform 1	1	1070.423500000	1070.429900000	43515.000	54001.000	0.541	Echolocation	20220826_070000.WAV
398	Spectrogram 1	1	1070.423500000	1070.429900000	43515.000	54001.000	0.541	Echolocation	20220826_070000.WAV
399	Waveform 1	1	1070.506500000	1070.513800000	43515.000	52647.000	0.59	Echolocation	20220826_070000.WAV
399	Spectrogram 1	1	1070.506500000	1070.513800000	43515.000	52647.000	0.59	Echolocation	20220826_070000.WAV
400	Waveform 1	1	1070.583500000	1070.590700000	41796.000	52220.000	0.62	Echolocation	20220826_070000.WAV
400	Spectrogram 1	1	1070.583500000	1070.590700000	41796.000	52220.000	0.62	Echolocation	20220826_070000.WAV
401	Waveform 1	1	1071.528500000	1071.535100000	41796.000	49438.000	0.555	Echolocation	20220826_070000.WAV
401	Spectrogram 1	1	1071.528500000	1071.535100000	41796.000	49438.000	0.555	Echolocation	20220826_070000.WAV
402	Waveform 1	1	1071.702500000	1071.710400000	40937.000	47228.000	0.531	Echolocation	20220826_070000.WAV
402	Spectrogram 1	1	1071.702500000	1071.710400000	40937.000	47228.000	0.531	Echolocation	20220826_070000.WAV
403	Waveform 1	1	1073.374500000	1073.382000000	42656.000	55747.000	0.504	Echolocation	20220826_070000.WAV
403	Spectrogram 1	1	1073.374500000	1073.382000000	42656.000	55747.000	0.504	Echolocation	20220826_070000.WAV
404	Waveform 1	1	1073.602500000	1073.609300000	43515.000	54445.000	0.695	Echolocation	20220826_070000.WAV
404	Spectrogram 1	1	1073.602500000	1073.609300000	43515.000	54445.000	0.695	Echolocation	20220826_070000.WAV
405	Waveform 1	1	1073.692500000	1073.700000000	43515.000	52673.000	0.653	Echolocation	20220826_070000.WAV
405	Spectrogram 1	1	1073.692500000	1073.700000000	43515.000	52673.000	0.653	Echolocation	20220826_070000.WAV
406	Waveform 1	1	1073.768500000	1073.776600000	42656.000	53575.000	0.593	Echolocation	20220826_070000.WAV
406	Spectrogram 1	1	1073.768500000	1073.776600000	42656.000	53575.000	0.593	Echolocation	20220826_070000.WAV
407	Waveform 1	1	1073.843500000	1073.851300000	43515.000	51419.000	0.65	Echolocation	20220826_070000.WAV
407	Spectrogram 1	1	1073.843500000	1073.851300000	43515.000	51419.000	0.65	Echolocation	20220826_070000.WAV
408	Waveform 1	1	1073.912500000	1073.920800000	42656.000	52575.000	0.52	Echolocation	20220826_070000.WAV
408	Spectrogram 1	1	1073.912500000	1073.920800000	42656.000	52575.000	0.52	Echolocation	20220826_070000.WAV
409	Waveform 1	1	1073.993500000	1074.001700000	41796.000	52257.000	0.524	Echolocation	20220826_070000.WAV
409	Spectrogram 1	1	1073.993500000	1074.001700000	41796.000	52257.000	0.524	Echolocation	20220826_070000.WAV
410	Waveform 1	1	1074.071500000	1074.079200000	42656.000	57622.000	0.587	Echolocation	20220826_070000.WAV
410	Spectrogram 1	1	1074.071500000	1074.079200000	42656.000	57622.000	0.587	Echolocation	20220826_070000.WAV
411	Waveform 1	1	1074.148500000	1074.156500000	42656.000	54969.000	0.61	Echolocation	20220826_070000.WAV
411	Spectrogram 1	1	1074.148500000	1074.156500000	42656.000	54969.000	0.61	Echolocation	20220826_070000.WAV
412	Waveform 1	1	1074.217500000	1074.224300000	43515.000	53496.000	0.618	Echolocation	20220826_070000.WAV
412	Spectrogram 1	1	1074.217500000	1074.224300000	43515.000	53496.000	0.618	Echolocation	20220826_070000.WAV
413	Waveform 1	1	1074.292500000	1074.299900000	42656.000	51311.000	0.589	Echolocation	20220826_070000.WAV
413	Spectrogram 1	1	1074.292500000	1074.299900000	42656.000	51311.000	0.589	Echolocation	20220826_070000.WAV
414	Waveform 1	1	1075.081500000	1075.089400000	44375.000	51019.000	0.64	Echolocation	20220826_070000.WAV
414	Spectrogram 1	1	1075.081500000	1075.089400000	44375.000	51019.000	0.64	Echolocation	20220826_070000.WAV
415	Waveform 1	1	1075.336500000	1075.344100000	42656.000	53877.000	0.532	Echolocation	20220826_070000.WAV
415	Spectrogram 1	1	1075.336500000	1075.344100000	42656.000	53877.000	0.532	Echolocation	20220826_070000.WAV
416	Waveform 1	1	1075.423500000	1075.432400000	41796.000	59402.000	0.556	Echolocation	20220826_070000.WAV
416	Spectrogram 1	1	1075.423500000	1075.432400000	41796.000	59402.000	0.556	Echolocation	20220826_070000.WAV
417	Waveform 1	1	1075.509500000	1075.517000000	41796.000	58454.000	0.519	Echolocation	20220826_070000.WAV
417	Spectrogram 1	1	1075.509500000	1075.517000000	41796.000	58454.000	0.519	Echolocation	20220826_070000.WAV
418	Waveform 1	1	1075.598500000	1075.607300000	42656.000	57936.000	0.536	Echolocation	20220826_070000.WAV
418	Spectrogram 1	1	1075.598500000	1075.607300000	42656.000	57936.000	0.536	Echolocation	20220826_070000.WAV
419	Waveform 1	1	1075.685500000	1075.694500000	42656.000	59279.000	0.621	Echolocation	20220826_070000.WAV
419	Spectrogram 1	1	1075.685500000	1075.694500000	42656.000	59279.000	0.621	Echolocation	20220826_070000.WAV
420	Waveform 1	1	1075.771500000	1075.782500000	42656.000	56855.000	0.592	Echolocation	20220826_070000.WAV
420	Spectrogram 1	1	1075.771500000	1075.782500000	42656.000	56855.000	0.592	Echolocation	20220826_070000.WAV
421	Waveform 1	1	1075.851500000	1075.860700000	42656.000	57582.000	0.643	Echolocation	20220826_070000.WAV
421	Spectrogram 1	1	1075.851500000	1075.860700000	42656.000	57582.000	0.643	Echolocation	20220826_070000.WAV
422	Waveform 1	1	1076.017500000	1076.026400000	40937.000	57107.000	0.547	Echolocation	20220826_070000.WAV
422	Spectrogram 1	1	1076.017500000	1076.026400000	40937.000	57107.000	0.547	Echolocation	20220826_070000.WAV
423	Waveform 1	1	1076.198500000	1076.206200000	40937.000	51351.000	0.516	Echolocation	20220826_070000.WAV
423	Spectrogram 1	1	1076.198500000	1076.206200000	40937.000	51351.000	0.516	Echolocation	20220826_070000.WAV
424	Waveform 1	1	1076.386500000	1076.393600000	40937.000	52036.000	0.595	Echolocation	20220826_070000.WAV
424	Spectrogram 1	1	1076.386500000	1076.393600000	40937.000	52036.000	0.595	Echolocation	20220826_070000.WAV
425	Waveform 1	1	1076.477500000	1076.485100000	41796.000	49344.000	0.549	Echolocation	20220826_070000.WAV
425	Spectrogram 1	1	1076.477500000	1076.485100000	41796.000	49344.000	0.549	Echolocation	20220826_070000.WAV
426	Waveform 1	1	1076.565500000	1076.573900000	41796.000	46788.000	0.529	Echolocation	20220826_070000.WAV
426	Spectrogram 1	1	1076.565500000	1076.573900000	41796.000	46788.000	0.529	Echolocation	20220826_070000.WAV
427	Waveform 1	1	1077.733500000	1077.741500000	40937.000	65363.000	0.507	Echolocation	20220826_070000.WAV
427	Spectrogram 1	1	1077.733500000	1077.741500000	40937.000	65363.000	0.507	Echolocation	20220826_070000.WAV
428	Waveform 1	1	1077.846500000	1077.854000000	42656.000	67199.000	0.514	Echolocation	20220826_070000.WAV
428	Spectrogram 1	1	1077.846500000	1077.854000000	42656.000	67199.000	0.514	Echolocation	20220826_070000.WAV
429	Waveform 1	1	1077.929500000	1077.938900000	41796.000	66179.000	0.534	Echolocation	20220826_070000.WAV
429	Spectrogram 1	1	1077.929500000	1077.938900000	41796.000	66179.000	0.534	Echolocation	20220826_070000.WAV
430	Waveform 1	1	1078.017500000	1078.025200000	41796.000	68103.000	0.511	Echolocation	20220826_070000.WAV
430	Spectrogram 1	1	1078.017500000	1078.025200000	41796.000	68103.000	0.511	Echolocation	20220826_070000.WAV
431	Waveform 1	1	1078.108500000	1078.116000000	41796.000	59678.000	0.526	Echolocation	20220826_070000.WAV
431	Spectrogram 1	1	1078.108500000	1078.116000000	41796.000	59678.000	0.526	Echolocation	20220826_070000.WAV
432	Waveform 1	1	1078.457500000	1078.465500000	41796.000	67829.000	0.543	Echolocation	20220826_070000.WAV
432	Spectrogram 1	1	1078.457500000	1078.465500000	41796.000	67829.000	0.543	Echolocation	20220826_070000.WAV
433	Waveform 1	1	1078.601500000	1078.608400000	42656.000	69460.000	0.511	Echolocation	20220826_070000.WAV
433	Spectrogram 1	1	1078.601500000	1078.608400000	42656.000	69460.000	0.511	Echolocation	20220826_070000.WAV
434	Waveform 1	1	1078.688500000	1078.695400000	40078.000	76870.000	0.5	Echolocation	20220826_070000.WAV
434	Spectrogram 1	1	1078.688500000	1078.695400000	40078.000	76870.000	0.5	Echolocation	20220826_070000.WAV
435	Waveform 1	1	1078.784500000	1078.791800000	41796.000	56569.000	0.532	Echolocation	20220826_070000.WAV
435	Spectrogram 1	1	1078.784500000	1078.791800000	41796.000	56569.000	0.532	Echolocation	20220826_070000.WAV
436	Waveform 1	1	1078.864500000	1078.870700000	40078.000	64773.000	0.521	Echolocation	20220826_070000.WAV
436	Spectrogram 1	1	1078.864500000	1078.870700000	40078.000	64773.000	0.521	Echolocation	20220826_070000.WAV
437	Waveform 1	1	1079.026500000	1079.032400000	40937.000	71313.000	0.515	Echolocation	20220826_070000.WAV
437	Spectrogram 1	1	1079.026500000	1079.032400000	40937.000	71313.000	0.515	Echolocation	20220826_070000.WAV
438	Waveform 1	1	1079.298500000	1079.307600000	42656.000	66921.000	0.625	Echolocation	20220826_070000.WAV
438	Spectrogram 1	1	1079.298500000	1079.307600000	42656.000	66921.000	0.625	Echolocation	20220826_070000.WAV
439	Waveform 1	1	1079.387500000	1079.395200000	42656.000	65959.000	0.539	Echolocation	20220826_070000.WAV
439	Spectrogram 1	1	1079.387500000	1079.395200000	42656.000	65959.000	0.539	Echolocation	20220826_070000.WAV
440	Waveform 1	1	1079.752500000	1079.758700000	43515.000	58903.000	0.623	Echolocation	20220826_070000.WAV
440	Spectrogram 1	1	1079.752500000	1079.758700000	43515.000	58903.000	0.623	Echolocation	20220826_070000.WAV
441	Waveform 1	1	1079.816500000	1079.822100000	40937.000	61451.000	0.53	Echolocation	20220826_070000.WAV
441	Spectrogram 1	1	1079.816500000	1079.822100000	40937.000	61451.000	0.53	Echolocation	20220826_070000.WAV
442	Waveform 1	1	1080.209500000	1080.218400000	40937.000	65265.000	0.518	Echolocation	20220826_070000.WAV
442	Spectrogram 1	1	1080.209500000	1080.218400000	40937.000	65265.000	0.518	Echolocation	20220826_070000.WAV
443	Waveform 1	1	1080.283500000	1080.289800000	39218.000	61465.000	0.523	Echolocation	20220826_070000.WAV
443	Spectrogram 1	1	1080.283500000	1080.289800000	39218.000	61465.000	0.523	Echolocation	20220826_070000.WAV
444	Waveform 1	1	1080.922500000	1080.929800000	42656.000	56803.000	0.576	Echolocation	20220826_070000.WAV
444	Spectrogram 1	1	1080.922500000	1080.929800000	42656.000	56803.000	0.576	Echolocation	20220826_070000.WAV
445	Waveform 1	1	1081.078500000	1081.087200000	40937.000	68714.000	0.555	Echolocation	20220826_070000.WAV
445	Spectrogram 1	1	1081.078500000	1081.087200000	40937.000	68714.000	0.555	Echolocation	20220826_070000.WAV
446	Waveform 1	1	1081.168500000	1081.176000000	38359.000	56618.000	0.508	Echolocation	20220826_070000.WAV
446	Spectrogram 1	1	1081.168500000	1081.176000000	38359.000	56618.000	0.508	Echolocation	20220826_070000.WAV
447	Waveform 1	1	1081.284500000	1081.295700000	42656.000	63100.000	0.512	Echolocation	20220826_070000.WAV
447	Spectrogram 1	1	1081.284500000	1081.295700000	42656.000	63100.000	0.512	Echolocation	20220826_070000.WAV
448	Waveform 1	1	1081.465500000	1081.472800000	40937.000	55631.000	0.517	Echolocation	20220826_070000.WAV
448	Spectrogram 1	1	1081.465500000	1081.472800000	40937.000	55631.000	0.517	Echolocation	20220826_070000.WAV
449	Waveform 1	1	1081.649500000	1081.658700000	40937.000	59162.000	0.554	Echolocation	20220826_070000.WAV
449	Spectrogram 1	1	1081.649500000	1081.658700000	40937.000	59162.000	0.554	Echolocation	20220826_070000.WAV
450	Waveform 1	1	1082.502500000	1082.510500000	43515.000	56015.000	0.593	Echolocation	20220826_070000.WAV
450	Spectrogram 1	1	1082.502500000	1082.510500000	43515.000	56015.000	0.593	Echolocation	20220826_070000.WAV
451	Waveform 1	1	1082.567500000	1082.574700000	42656.000	58661.000	0.502	Echolocation	20220826_070000.WAV
451	Spectrogram 1	1	1082.567500000	1082.574700000	42656.000	58661.000	0.502	Echolocation	20220826_070000.WAV
452	Waveform 1	1	1082.920500000	1082.928600000	42656.000	60809.000	0.657	Echolocation	20220826_070000.WAV
452	Spectrogram 1	1	1082.920500000	1082.928600000	42656.000	60809.000	0.657	Echolocation	20220826_070000.WAV
453	Waveform 1	1	1083.101500000	1083.109700000	42656.000	60648.000	0.648	Echolocation	20220826_070000.WAV
453	Spectrogram 1	1	1083.101500000	1083.109700000	42656.000	60648.000	0.648	Echolocation	20220826_070000.WAV
454	Waveform 1	1	1083.650500000	1083.660300000	43515.000	56990.000	0.519	Echolocation	20220826_070000.WAV
454	Spectrogram 1	1	1083.650500000	1083.660300000	43515.000	56990.000	0.519	Echolocation	20220826_070000.WAV
455	Waveform 1	1	1083.749500000	1083.757600000	40937.000	52840.000	0.542	Echolocation	20220826_070000.WAV
455	Spectrogram 1	1	1083.749500000	1083.757600000	40937.000	52840.000	0.542	Echolocation	20220826_070000.WAV
456	Waveform 1	1	1084.041500000	1084.051500000	40078.000	62968.000	0.584	Echolocation	20220826_070000.WAV
456	Spectrogram 1	1	1084.041500000	1084.051500000	40078.000	62968.000	0.584	Echolocation	20220826_070000.WAV
457	Waveform 1	1	1084.142500000	1084.150400000	40937.000	53220.000	0.594	Echolocation	20220826_070000.WAV
457	Spectrogram 1	1	1084.142500000	1084.150400000	40937.000	53220.000	0.594	Echolocation	20220826_070000.WAV
458	Waveform 1	1	1084.242500000	1084.251200000	40937.000	56667.000	0.573	Echolocation	20220826_070000.WAV
458	Spectrogram 1	1	1084.242500000	1084.251200000	40937.000	56667.000	0.573	Echolocation	20220826_070000.WAV
459	Waveform 1	1	1084.338500000	1084.347400000	40937.000	54677.000	0.555	Echolocation	20220826_070000.WAV
459	Spectrogram 1	1	1084.338500000	1084.347400000	40937.000	54677.000	0.555	Echolocation	20220826_070000.WAV
460	Waveform 1	1	1084.431500000	1084.439800000	40078.000	59293.000	0.508	Echolocation	20220826_070000.WAV
460	Spectrogram 1	1	1084.431500000	1084.439800000	40078.000	59293.000	0.508	Echolocation	20220826_070000.WAV
461	Waveform 1	1	1084.521500000	1084.528400000	40078.000	61226.000	0.562	Echolocation	20220826_070000.WAV
461	Spectrogram 1	1	1084.521500000	1084.528400000	40078.000	61226.000	0.562	Echolocation	20220826_070000.WAV
462	Waveform 1	1	1084.614500000	1084.622800000	41796.000	55725.000	0.632	Echolocation	20220826_070000.WAV
462	Spectrogram 1	1	1084.614500000	1084.622800000	41796.000	55725.000	0.632	Echolocation	20220826_070000.WAV
463	Waveform 1	1	1084.782500000	1084.791400000	40937.000	58091.000	0.564	Echolocation	20220826_070000.WAV
463	Spectrogram 1	1	1084.782500000	1084.791400000	40937.000	58091.000	0.564	Echolocation	20220826_070000.WAV
464	Waveform 1	1	1085.120500000	1085.128400000	42656.000	60015.000	0.649	Echolocation	20220826_070000.WAV
464	Spectrogram 1	1	1085.120500000	1085.128400000	42656.000	60015.000	0.649	Echolocation	20220826_070000.WAV
465	Waveform 1	1	1086.039500000	1086.047100000	43515.000	56493.000	0.673	Echolocation	20220826_070000.WAV
465	Spectrogram 1	1	1086.039500000	1086.047100000	43515.000	56493.000	0.673	Echolocation	20220826_070000.WAV
466	Waveform 1	1	1086.109500000	1086.117900000	40937.000	56498.000	0.513	Echolocation	20220826_070000.WAV
466	Spectrogram 1	1	1086.109500000	1086.117900000	40937.000	56498.000	0.513	Echolocation	20220826_070000.WAV
467	Waveform 1	1	1086.191500000	1086.200400000	41796.000	60758.000	0.563	Echolocation	20220826_070000.WAV
467	Spectrogram 1	1	1086.191500000	1086.200400000	41796.000	60758.000	0.563	Echolocation	20220826_070000.WAV
468	Waveform 1	1	1086.378500000	1086.387500000	41796.000	57690.000	0.59	Echolocation	20220826_070000.WAV
468	Spectrogram 1	1	1086.378500000	1086.387500000	41796.000	57690.000	0.59	Echolocation	20220826_070000.WAV
469	Waveform 1	1	1086.478500000	1086.485200000	42656.000	53422.000	0.62	Echolocation	20220826_070000.WAV
469	Spectrogram 1	1	1086.478500000	1086.485200000	42656.000	53422.000	0.62	Echolocation	20220826_070000.WAV
470	Waveform 1	1	1087.152500000	1087.159500000	41796.000	57188.000	0.55	Echolocation	20220826_070000.WAV
470	Spectrogram 1	1	1087.152500000	1087.159500000	41796.000	57188.000	0.55	Echolocation	20220826_070000.WAV
471	Waveform 1	1	1087.319500000	1087.328500000	40078.000	54118.000	0.595	Echolocation	20220826_070000.WAV
471	Spectrogram 1	1	1087.319500000	1087.328500000	40078.000	54118.000	0.595	Echolocation	20220826_070000.WAV
472	Waveform 1	1	1087.585500000	1087.593200000	40937.000	53571.000	0.58	Echolocation	20220826_070000.WAV
472	Spectrogram 1	1	1087.585500000	1087.593200000	40937.000	53571.000	0.58	Echolocation	20220826_070000.WAV
473	Waveform 1	1	1088.365500000	1088.374200000	42656.000	55242.000	0.588	Echolocation	20220826_070000.WAV
473	Spectrogram 1	1	1088.365500000	1088.374200000	42656.000	55242.000	0.588	Echolocation	20220826_070000.WAV
474	Waveform 1	1	1088.440500000	1088.448900000	40078.000	55610.000	0.543	Echolocation	20220826_070000.WAV
474	Spectrogram 1	1	1088.440500000	1088.448900000	40078.000	55610.000	0.543	Echolocation	20220826_070000.WAV
475	Waveform 1	1	1089.417500000	1089.425800000	41796.000	64414.000	0.532	Echolocation	20220826_070000.WAV
475	Spectrogram 1	1	1089.417500000	1089.425800000	41796.000	64414.000	0.532	Echolocation	20220826_070000.WAV
476	Waveform 1	1	1089.603500000	1089.611000000	41796.000	66705.000	0.541	Echolocation	20220826_070000.WAV
476	Spectrogram 1	1	1089.603500000	1089.611000000	41796.000	66705.000	0.541	Echolocation	20220826_070000.WAV
477	Waveform 1	1	1089.693500000	1089.702400000	41796.000	57747.000	0.63	Echolocation	20220826_070000.WAV
477	Spectrogram 1	1	1089.693500000	1089.702400000	41796.000	57747.000	0.63	Echolocation	20220826_070000.WAV
478	Waveform 1	1	1090.060500000	1090.068400000	41796.000	52494.000	0.611	Echolocation	20220826_070000.WAV
478	Spectrogram 1	1	1090.060500000	1090.068400000	41796.000	52494.000	0.611	Echolocation	20220826_070000.WAV
479	Waveform 1	1	1090.143500000	1090.151400000	40937.000	52854.000	0.576	Echolocation	20220826_070000.WAV
479	Spectrogram 1	1	1090.143500000	1090.151400000	40937.000	52854.000	0.576	Echolocation	20220826_070000.WAV
480	Waveform 1	1	1090.763500000	1090.771700000	41796.000	53456.000	0.623	Echolocation	20220826_070000.WAV
480	Spectrogram 1	1	1090.763500000	1090.771700000	41796.000	53456.000	0.623	Echolocation	20220826_070000.WAV
481	Waveform 1	1	1090.941500000	1090.949400000	40937.000	56203.000	0.561	Echolocation	20220826_070000.WAV
481	Spectrogram 1	1	1090.941500000	1090.949400000	40937.000	56203.000	0.561	Echolocation	20220826_070000.WAV
482	Waveform 1	1	1091.031500000	1091.039600000	41796.000	54519.000	0.581	Echolocation	20220826_070000.WAV
482	Spectrogram 1	1	1091.031500000	1091.039600000	41796.000	54519.000	0.581	Echolocation	20220826_070000.WAV
483	Waveform 1	1	1091.199500000	1091.207500000	41796.000	55276.000	0.521	Echolocation	20220826_070000.WAV
483	Spectrogram 1	1	1091.199500000	1091.207500000	41796.000	55276.000	0.521	Echolocation	20220826_070000.WAV
484	Waveform 1	1	1092.051500000	1092.058200000	41796.000	51735.000	0.577	Echolocation	20220826_070000.WAV
484	Spectrogram 1	1	1092.051500000	1092.058200000	41796.000	51735.000	0.577	Echolocation	20220826_070000.WAV
485	Waveform 1	1	1092.216500000	1092.222500000	40937.000	50294.000	0.586	Echolocation	20220826_070000.WAV
485	Spectrogram 1	1	1092.216500000	1092.222500000	40937.000	50294.000	0.586	Echolocation	20220826_070000.WAV
486	Waveform 1	1	1092.628500000	1092.635000000	41796.000	53622.000	0.639	Echolocation	20220826_070000.WAV
486	Spectrogram 1	1	1092.628500000	1092.635000000	41796.000	53622.000	0.639	Echolocation	20220826_070000.WAV
487	Waveform 1	1	1093.194500000	1093.202600000	40937.000	49805.000	0.587	Echolocation	20220826_070000.WAV
487	Spectrogram 1	1	1093.194500000	1093.202600000	40937.000	49805.000	0.587	Echolocation	20220826_070000.WAV
488	Waveform 1	1	1093.459500000	1093.466200000	42656.000	53096.000	0.604	Echolocation	20220826_070000.WAV
488	Spectrogram 1	1	1093.459500000	1093.466200000	42656.000	53096.000	0.604	Echolocation	20220826_070000.WAV
489	Waveform 1	1	1093.650500000	1093.658100000	41796.000	54558.000	0.647	Echolocation	20220826_070000.WAV
489	Spectrogram 1	1	1093.650500000	1093.658100000	41796.000	54558.000	0.647	Echolocation	20220826_070000.WAV
490	Waveform 1	1	1094.396500000	1094.404100000	40937.000	52160.000	0.524	Echolocation	20220826_070000.WAV
490	Spectrogram 1	1	1094.396500000	1094.404100000	40937.000	52160.000	0.524	Echolocation	20220826_070000.WAV
491	Waveform 1	1	1094.674500000	1094.681200000	43515.000	54980.000	0.676	Echolocation	20220826_070000.WAV
491	Spectrogram 1	1	1094.674500000	1094.681200000	43515.000	54980.000	0.676	Echolocation	20220826_070000.WAV
492	Waveform 1	1	1094.752500000	1094.760100000	42656.000	53943.000	0.57	Echolocation	20220826_070000.WAV
492	Spectrogram 1	1	1094.752500000	1094.760100000	42656.000	53943.000	0.57	Echolocation	20220826_070000.WAV
493	Waveform 1	1	1094.846500000	1094.854000000	41796.000	57403.000	0.523	Echolocation	20220826_070000.WAV
493	Spectrogram 1	1	1094.846500000	1094.854000000	41796.000	57403.000	0.523	Echolocation	20220826_070000.WAV
494	Waveform 1	1	1094.943500000	1094.951500000	41796.000	54820.000	0.531	Echolocation	20220826_070000.WAV
494	Spectrogram 1	1	1094.943500000	1094.951500000	41796.000	54820.000	0.531	Echolocation	20220826_070000.WAV
495	Waveform 1	1	1095.040500000	1095.050300000	40937.000	55573.000	0.575	Echolocation	20220826_070000.WAV
495	Spectrogram 1	1	1095.040500000	1095.050300000	40937.000	55573.000	0.575	Echolocation	20220826_070000.WAV
496	Waveform 1	1	1095.327500000	1095.336400000	40937.000	49242.000	0.62	Echolocation	20220826_070000.WAV
